;quantile_25;quantile_50;quantile_75
0;-88.02239990234375;2.154052734375;78.83929443359375
1;-64.01254272460938;14.404159545898438;82.08950805664062
2;-78.36745071411133;5.999305725097656;75.90304946899414
3;-61.80170822143555;21.813095092773438;85.85488510131836
4;-32.47726058959961;65.34358215332031;98.22229194641113
