;0;1;2;3;4
1;4.1810229124395804;10.919193776011431;37.383742879659422;33.676210497781192;34.055686701407225
2;14.203862268848356;2.6857175775504678;6.9975877685439185;7.1583430225047699;46.726401003920707
3;4.3368870488778768;11.552480399700576;12.729241407598462;32.8207616130492;47.028065735048528
4;6.0095033858329572;13.902169610554225;15.320881540314351;9.6277758359606125;39.247236298964232
5;-13.973763017305867;-6.5338566656378694;-2.6223246191004379;8.3277905762522106;48.305788031051364
6;-15.162828662038272;-12.986933110867191;-11.953400397006712;5.3426751955408243;28.220588826289163
7;-14.817683522006389;-0.5031361766778929;-8.3396806353374782;1.9492329714881347;24.035238601055678
8;-30.324876866279002;-5.8516267798804344;-23.821650435122411;-11.042075640180714;16.814824325330815
9;-33.59881714406955;-29.960211695888486;-27.737013854729941;-21.613005248657714;14.07919942324104
10;-74.603975179398304;-55.503233000614621;-68.402659190835053;-45.464456816513994;-10.569647026591205
