loyer_impute,1.857673821820721,2011
depenses_electricite,1.4540605992137672,2011
depenses_gaz_ville,2.3730946136342657,2011
depenses_combustibles_liquides,3.542608464997074,2011
depenses_combustibles_solides,1.5166171016527261,2011
depenses_carburants,1.6758332963199403,2011
depenses_tot,1.923435452196511,2011
rev_disponible,2.157293775660784,2011
rev_disp_loyerimput,1.6667987620704543,2011
depenses_gaz_liquefie,2.3730946136342657,2011
depenses_diesel,1.6758332963199403,2011
depenses_essence,1.6758332963199403,2011
revtot,2.157293775660784,2011
loyer_impute,1.9172079870081777,2012
depenses_electricite,1.62595321337525,2012
depenses_gaz_ville,2.569430209341387,2012
depenses_combustibles_liquides,3.9679364798270367,2012
depenses_combustibles_solides,1.512362332031452,2012
depenses_carburants,1.730792678493031,2012
depenses_tot,1.9454373125207247,2012
rev_disponible,2.1789346517417925,2012
rev_disp_loyerimput,1.678522757876975,2012
depenses_gaz_liquefie,2.569430209341387,2012
depenses_diesel,1.730792678493031,2012
depenses_essence,1.730792678493031,2012
revtot,2.1789346517417925,2012
loyer_impute,1.9703748487119086,2013
depenses_electricite,1.7593551737011368,2013
depenses_gaz_ville,2.78135454442639,2013
depenses_combustibles_liquides,3.671244360480825,2013
depenses_combustibles_solides,1.7467922138076295,2013
depenses_carburants,1.6655656873530442,2013
depenses_tot,1.9693382395053483,2013
rev_disponible,2.1674714830213238,2013
rev_disp_loyerimput,1.6619647900180468,2013
depenses_gaz_liquefie,2.78135454442639,2013
depenses_diesel,1.6655656873530442,2013
depenses_essence,1.6655656873530442,2013
revtot,2.1674714830213238,2013
loyer_impute,2.009195083989195,2014
depenses_electricite,1.6867352170940506,2014
depenses_gaz_ville,2.2810772782103426,2014
depenses_combustibles_liquides,3.0474757975724684,2014
depenses_combustibles_solides,1.9192038502326418,2014
depenses_carburants,1.6053088932970698,2014
depenses_tot,1.9875321617098056,2014
rev_disponible,2.196000736789593,2014
rev_disp_loyerimput,1.6822661844717293,2014
depenses_gaz_liquefie,2.2810772782103426,2014
depenses_diesel,1.6053088932970698,2014
depenses_essence,1.6053088932970698,2014
revtot,2.196000736789593,2014
loyer_impute,2.0406164749908866,2015
depenses_electricite,1.822906289206671,2015
depenses_gaz_ville,2.2699053863966077,2015
depenses_combustibles_liquides,2.514623848443076,2015
depenses_combustibles_solides,1.9598080473323227,2015
depenses_carburants,1.4810896319231377,2015
depenses_tot,2.019731669188955,2015
rev_disponible,2.2204121459551756,2015
rev_disp_loyerimput,1.6998566892559137,2015
depenses_gaz_liquefie,2.2699053863966077,2015
depenses_diesel,1.4810896319231377,2015
depenses_essence,1.4810896319231377,2015
revtot,2.2204121459551756,2015
loyer_impute,2.068395689017368,2016
depenses_electricite,1.894072462125722,2016
depenses_gaz_ville,2.35293140137833,2016
depenses_combustibles_liquides,2.3193776006329143,2016
depenses_combustibles_solides,1.9845574367171985,2016
depenses_carburants,1.443555038656581,2016
depenses_tot,2.061202429498196,2016
rev_disponible,2.2601519245742336,2016
rev_disp_loyerimput,1.7313479008788015,2016
depenses_gaz_liquefie,2.35293140137833,2016
depenses_diesel,1.443555038656581,2016
depenses_essence,1.443555038656581,2016
revtot,2.2601519245742336,2016
loyer_impute,2.0994240309651806,2017
depenses_electricite,1.8833421539521298,2017
depenses_gaz_ville,2.2834848862658976,2017
depenses_combustibles_liquides,2.8051904489567288,2017
depenses_combustibles_solides,2.008057216113018,2017
depenses_carburants,1.5675739539285807,2017
depenses_tot,2.109683985636368,2017
rev_disponible,2.317856318751831,2017
rev_disp_loyerimput,1.7782121167598066,2017
depenses_gaz_liquefie,2.2834848862658976,2017
depenses_diesel,1.5675739539285807,2017
depenses_essence,1.5675739539285807,2017
revtot,2.317856318751831,2017
