keys;entd;matched
0.0;0.092925520203;0.082380592365
0.1;0.0883039299015;0.092196994836
0.2;0.314671950764;0.32107897856
0.3;0.285666008645;0.282003869426
0.4;0.160907993816;0.152940159484
0.5;0.0479499101638;0.0636683074204
0.6;0.0063172994879;0.00489717531081
0.7;0.00266149751132;0.00083392259699
0.8;0.000567061888491;0.0
0.9;2.88276188457e-05;0.0
1.0;0.0;0.0
