keys;entd;matched
0.0;0.191783048371;0.170798449349
0.1;0.0830431499356;0.0893195112125
0.2;0.329444467955;0.343854580836
0.3;0.25716958279;0.250923512302
0.4;0.122774617415;0.130730143344
0.5;0.0123797000025;0.00611945159357
0.6;0.00261789355227;0.00774997496358
0.7;0.000787539978162;0.000504376397884
0.8;0.0;0.0
0.9;0.0;0.0
1.0;0.0;0.0
