keys;entd;matched
0.0;0.377181529785;0.365128292634
0.1;0.0915982258587;0.06589315287
0.2;0.294509318236;0.320908786337
0.3;0.164720477843;0.166983113518
0.4;0.0581387922217;0.0646480766507
0.5;0.0115982626033;0.0149618067563
0.6;0.00122764188938;0.00147677123399
0.7;0.0;0.0
0.8;0.00102575156308;0.0
0.9;0.0;0.0
1.0;0.0;0.0
