keys;entd;matched
0.0;0.123857713769;0.0917770118809
0.1;0.0784362341271;0.0647981489295
0.2;0.326182546321;0.347885318936
0.3;0.264476298935;0.262725604128
0.4;0.164596503565;0.17738371678
0.5;0.0373284211285;0.0470284949983
0.6;0.00418984334899;0.00667984609157
0.7;0.00093243880543;0.00172185825626
0.8;0.0;0.0
0.9;0.0;0.0
1.0;0.0;0.0
