keys;entd;matched
0.0;0.118130982497;0.110830097613
0.1;0.0872453241096;0.0759237823019
0.2;0.336152556223;0.348301998525
0.3;0.291373359691;0.2722990184
0.4;0.138472960274;0.160863923397
0.5;0.024579724945;0.0291363370527
0.6;0.00190367128272;0.00104758867513
0.7;0.00168209409833;0.00159725403587
0.8;0.00045932687901;0.0
0.9;0.0;0.0
1.0;0.0;0.0
