keys;entd;matched
0.0;0.266501607101;0.305292886789
0.1;0.108715523625;0.102174284938
0.2;0.335565349471;0.330782197988
0.3;0.18983263623;0.174210239059
0.4;0.08128781158;0.0706699738175
0.5;0.0138851100157;0.0137534819329
0.6;0.00317510530303;0.00248331804161
0.7;0.000503035782247;0.0
0.8;0.000533820893073;0.000633617433732
0.9;0.0;0.0
1.0;0.0;0.0
