;Matched;ENL
1;0.21776064496338624;0.20900525318622315
2;0.16605875181666091;0.1624807384426461
3;0.14514240580033394;0.14280189669558854
4;0.12064184570754284;0.11615213081366037
5;0.11135337170453981;0.1358973611395507
6;0.11739104038744176;0.11190313280346367
7;0.10927351785252393;0.11163894986430091
8;0.07865897777730381;0.081405128887924588
9;0.071312442789182612;0.074505468901379421
10;0.067591904960051213;0.065189184300014524
