keys;entd;matched
0.0;0.474900415327;0.438233753734
0.1;0.0932416386661;0.0901775680777
0.2;0.228039540151;0.249816374206
0.3;0.142344999587;0.151613536546
0.4;0.0485758186794;0.0591180338258
0.5;0.00913650349981;0.00817983471933
0.6;0.00230259950041;0.00118817636461
0.7;0.00137112324859;0.00167272252599
0.8;0.0;0.0
0.9;8.73613402505e-05;0.0
1.0;0.0;0.0
