;Matched;ENL
0;0.1180807308485895;0.12051645905942579
1;0.14631170746899042;0.13461919915188134
2;0.17463675443287174;0.17451755274627079
3;0.21077841839164338;0.19417513845343104
4;0.21304772607414116;0.22893369646521616
