keys;entd;matched
0.0;0.0987377526509;0.0867053522466
0.1;0.0961714813558;0.0881018314665
0.2;0.300901933603;0.28542139787
0.3;0.309733142811;0.337559632714
0.4;0.161327657819;0.173745535477
0.5;0.0276058740856;0.0269172262976
0.6;0.00302305275367;0.000753950529632
0.7;0.00157076175735;0.000795073397698
0.8;0.000260707478661;0.0
0.9;0.000667635685417;0.0
1.0;0.0;0.0
