keys;entd;matched
0.0;0.21917026965;0.228798884685
0.1;0.0959555686968;0.106532150733
0.2;0.3184467628;0.322684337879
0.3;0.242833499006;0.204315543183
0.4;0.104771892575;0.113806678231
0.5;0.0145002482003;0.0208802938668
0.6;0.0022671751019;0.00130315517425
0.7;0.000480970116943;0.000572582070072
0.8;0.00132593167669;0.000562732559309
0.9;0.0;0.0
1.0;0.00024768217532;0.000543641618172
