;Matched;ENL
0;0.093725024727422668;0.092513420765470575
1;0.10907958526259798;0.10683355344465539
2;0.11978181846537683;0.12355408766562087
3;0.14747218665042527;0.13792542356860477
4;0.12763472005717044;0.14519729165608472
