,quantite_carbu,quantite_diesel,quantite_essence,diesel_ttc,super_95_ttc,rev_disponible,rural,petite_villes,villes_moyennes,grandes_villes,agglo_paris,nenfants,nadultes,ocde10,situapr,situacj,poste_coicop_411,poste_coicop_412,poste_coicop_421,ln_quantite_carbu,ln_diesel_ttc,ln_super_95_ttc,ln_rev_disponible,loyer
0,0.0,0.0,0.0,0.984925,1.1261,129963.859375,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,4.0,1.0,31543.2929688,0.0,0.0,0.0,-0.015189782841,0.118760335721,11.775011686,31543.2929688
1,4513.42964043,0.0,4513.42964043,0.984925,1.1261,210610.234375,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.40000009537,1.0,1.0,0.0,0.0,22285.8417969,8.41481259592,-0.015189782841,0.118760335721,12.2577644738,22285.8417969
2,0.0,0.0,0.0,0.984925,1.1261,70511.3671875,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,1.0,0.0,26640.4511719,0.0,0.0,0.0,-0.015189782841,0.118760335721,11.1635292125,26640.4511719
3,0.0,0.0,0.0,0.984925,1.1261,26963.0410156,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,11402.4462891,0.0,-0.015189782841,0.118760335721,10.202222356,11402.4462891
4,464.52423061,278.087130094,186.437100516,0.984925,1.1261,41889.8828125,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,1.0,3.0,14958.6757812,0.0,0.0,6.14101372182,-0.015189782841,0.118760335721,10.6427996164,14958.6757812
5,0.0,0.0,0.0,0.984925,1.1261,44404.3476562,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,15859.1972656,0.0,-0.015189782841,0.118760335721,10.7010926638,15859.1972656
6,1786.41553,0.0,1786.41553,0.984925,1.1261,87684.3984375,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,5.0,6.0,0.0,0.0,21043.4550781,7.48796639395,-0.015189782841,0.118760335721,11.3814992656,21043.4550781
7,0.0,0.0,0.0,0.984925,1.1261,70755.3828125,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,5.0,3552.06005859,0.0,14485.484375,0.0,-0.015189782841,0.118760335721,11.1669838948,18037.5444336
8,4548.93569273,0.0,4548.93569273,0.984925,1.1261,82758.578125,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,5.0,5.0,2501.45068359,0.0,14585.5419922,8.4226485709,-0.015189782841,0.118760335721,11.323682951,17086.9926758
9,0.0,0.0,0.0,0.984925,1.1261,69989.1328125,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,1.0,3.0,32518.859375,0.0,0.0,0.0,-0.015189782841,0.118760335721,11.1560952634,32518.859375
10,0.0,0.0,0.0,0.984925,1.1261,19820.0820312,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,11256.5283203,0.0,0.0,0.0,-0.015189782841,0.118760335721,9.89445094669,11256.5283203
11,1349.55285349,1044.46766159,305.085191901,0.984925,1.1261,84814.9140625,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,5.0,5.0,2751.59570312,0.0,24305.7636719,7.20752859693,-0.015189782841,0.118760335721,11.3482266797,27057.359375
12,0.0,0.0,0.0,0.984925,1.1261,13372.7724609,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,3752.17602539,0.0,0.0,0.0,-0.015189782841,0.118760335721,9.50097601292,3752.17602539
13,567.383181878,339.663572579,227.719609299,0.984925,1.1261,15374.2451172,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,3.0,3.0,25941.5449219,0.0,0.0,6.34103488125,-0.015189782841,0.118760335721,9.6404489934,25941.5449219
14,0.0,0.0,0.0,0.984925,1.1261,47982.5039062,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.29999995232,1.0,0.0,0.0,0.0,22262.9121094,0.0,-0.015189782841,0.118760335721,10.7785917215,22262.9121094
15,0.0,0.0,0.0,0.984925,1.1261,50402.2773438,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,1.0,4.0,17234.9960938,0.0,0.0,0.0,-0.015189782841,0.118760335721,10.8277916384,17234.9960938
16,2587.60103881,1633.38774427,954.213294543,0.984925,1.1261,58772.2851562,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.29999995232,1.0,1.0,0.0,0.0,12784.4980469,7.85848648563,-0.015189782841,0.118760335721,10.9814256819,12784.4980469
17,0.0,0.0,0.0,0.984925,1.1261,65727.15625,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,5.0,5.0,12182.0654297,0.0,0.0,0.0,-0.015189782841,0.118760335721,11.0932674562,12182.0654297
18,0.0,0.0,0.0,0.984925,1.1261,55479.8671875,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,5403.13378906,0.0,0.0,0.0,-0.015189782841,0.118760335721,10.9237754805,5403.13378906
19,0.0,0.0,0.0,0.984925,1.1261,79822.375,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,5.0,5.0,5753.33691406,0.0,0.0,0.0,-0.015189782841,0.118760335721,11.2875591326,5753.33691406
20,1985.90912466,0.0,1985.90912466,0.984925,1.1261,77185.1640625,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,17510.1542969,0.0,0.0,7.59383208558,-0.015189782841,0.118760335721,11.2539625422,17510.1542969
21,0.0,0.0,0.0,0.984925,1.1261,17707.3925781,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,20645.3066406,0.0,-0.015189782841,0.118760335721,9.78173749115,20645.3066406
22,1624.83479486,0.0,1624.83479486,0.984925,1.1261,90428.9140625,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.79999995232,1.0,6.0,50029.015625,0.0,0.0,7.3931614249,-0.015189782841,0.118760335721,11.4123193411,50029.015625
23,0.0,0.0,0.0,0.984925,1.1261,81550.7109375,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,5.0,6.0,31270.21875,0.0,0.0,0.0,-0.015189782841,0.118760335721,11.3089803258,31270.21875
24,0.0,0.0,0.0,0.984925,1.1261,47998.2539062,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,45761.9570312,0.0,0.0,0.0,-0.015189782841,0.118760335721,10.7789199123,45761.9570312
25,0.0,0.0,0.0,0.984925,1.1261,31347.0996094,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.5,1.0,0.0,8880.15039062,0.0,2664.04492188,0.0,-0.015189782841,0.118760335721,10.3528770253,11544.1953125
26,0.0,0.0,0.0,0.984925,1.1261,71316.6796875,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.5,4.0,0.0,0.0,0.0,15117.1005859,0.0,-0.015189782841,0.118760335721,11.1748855158,15117.1005859
27,0.0,0.0,0.0,0.984925,1.1261,16925.7753906,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,8379.86035156,0.0,0.0,0.0,-0.015189782841,0.118760335721,9.73659291006,8379.86035156
28,0.0,0.0,0.0,0.984925,1.1261,86275.328125,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,5.0,1.0,0.0,0.0,27409.6464844,0.0,-0.015189782841,0.118760335721,11.3652989512,27409.6464844
29,0.0,0.0,0.0,0.984925,1.1261,109365.890625,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,22513.0566406,0.0,0.0,0.0,-0.015189782841,0.118760335721,11.6024543345,22513.0566406
30,0.0,0.0,0.0,0.984925,1.1261,187832.9375,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.5,1.0,0.0,13347.3242188,0.0,0.0,0.0,-0.015189782841,0.118760335721,12.1433082164,13347.3242188
31,0.0,0.0,0.0,0.984925,1.1261,74805.4375,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.40000009537,1.0,6.0,8663.35742188,0.0,0.0,0.0,-0.015189782841,0.118760335721,11.2226458552,8663.35742188
32,0.0,0.0,0.0,0.984925,1.1261,126451.195312,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,5.0,0.0,0.0,0.0,20682.828125,0.0,-0.015189782841,0.118760335721,11.7476117049,20682.828125
33,2249.19253762,0.0,2249.19253762,0.984925,1.1261,17470.3105469,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,11381.6005859,0.0,0.0,7.71832655862,-0.015189782841,0.118760335721,9.76825817898,11381.6005859
34,1384.11843688,0.0,1384.11843688,0.984925,1.1261,20536.6074219,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.60000002384,1.0,0.0,16259.4296875,0.0,0.0,7.23281870829,-0.015189782841,0.118760335721,9.92996430051,16259.4296875
35,1188.2356746,0.0,1188.2356746,0.984925,1.1261,45478.5703125,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.09999990463,1.0,1.0,18753.3769531,0.0,0.0,7.08022485954,-0.015189782841,0.118760335721,10.7249965118,18753.3769531
36,722.449691783,0.0,722.449691783,0.984925,1.1261,36694.9375,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,5.0,5.0,10581.1367188,0.0,0.0,6.58264778681,-0.015189782841,0.118760335721,10.5103940817,10581.1367188
37,0.0,0.0,0.0,0.984925,1.1261,13161.2001953,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.29999995232,5.0,6.0,10230.9335938,0.0,0.0,0.0,-0.015189782841,0.118760335721,9.48502840097,10230.9335938
38,2106.26709647,0.0,2106.26709647,0.984925,1.1261,30756.4589844,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,1.0,6.0,0.0,0.0,14733.5449219,7.65267251109,-0.015189782841,0.118760335721,10.3338552994,14733.5449219
39,0.0,0.0,0.0,0.984925,1.1261,31414.2382812,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.40000009537,1.0,1.0,19436.2714844,0.0,0.0,0.0,-0.015189782841,0.118760335721,10.3550165176,19436.2714844
40,0.0,0.0,0.0,0.984925,1.1261,45138.21875,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.79999995232,1.0,0.0,23263.4921875,0.0,0.0,0.0,-0.015189782841,0.118760335721,10.717484589,23263.4921875
41,0.0,0.0,0.0,0.984925,1.1261,19476.4882812,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,27265.8125,0.0,0.0,0.0,-0.015189782841,0.118760335721,9.87696328791,27265.8125
42,0.0,0.0,0.0,0.984925,1.1261,19839.828125,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,11058.1630859,0.0,0.0,0.0,-0.015189782841,0.118760335721,9.89544671775,11058.1630859
43,0.0,0.0,0.0,0.984925,1.1261,16973.7304688,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,23513.6367188,0.0,0.0,0.0,-0.015189782841,0.118760335721,9.73942216134,23513.6367188
44,0.0,0.0,0.0,0.984925,1.1261,60472.5585938,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,12990.8671875,0.0,-0.015189782841,0.118760335721,11.0099449642,12990.8671875
45,0.0,0.0,0.0,0.984925,1.1261,22015.1445312,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,11123.1171875,0.0,-0.015189782841,0.118760335721,9.99948588329,11123.1171875
46,0.0,0.0,0.0,0.984925,1.1261,1191.50402832,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,13407.7763672,0.0,0.0,0.0,-0.015189782841,0.118760335721,7.08297167741,13407.7763672
47,0.0,0.0,0.0,0.984925,1.1261,33227.1601562,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1250.7253418,0.0,6555.88525391,0.0,-0.015189782841,0.118760335721,10.4111228975,7806.6105957
48,0.0,0.0,0.0,0.984925,1.1261,13591.3974609,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,15759.1396484,0.0,0.0,0.0,-0.015189782841,0.118760335721,9.51719233195,15759.1396484
49,0.0,0.0,0.0,0.984925,1.1261,36943.2539062,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.29999995232,1.0,0.0,8354.84570312,0.0,0.0,0.0,-0.015189782841,0.118760335721,10.5171383361,8354.84570312
50,0.0,0.0,0.0,0.984925,1.1261,29682.1660156,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.40000009537,1.0,6.0,5653.27880859,0.0,0.0,0.0,-0.015189782841,0.118760335721,10.2983016736,5653.27880859
51,2407.16233678,0.0,2407.16233678,0.984925,1.1261,43925.2070312,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,1.0,1.0,15383.921875,0.0,0.0,7.78620387912,-0.015189782841,0.118760335721,10.6902436263,15383.921875
52,0.0,0.0,0.0,0.984925,1.1261,17240.3125,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,6003.48193359,0.0,0.0,0.0,-0.015189782841,0.118760335721,9.7550056705,6003.48193359
53,4715.02921732,0.0,4715.02921732,0.984925,1.1261,90976.109375,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,5.0,6.0,0.0,0.0,20524.4023438,8.45851039172,-0.015189782841,0.118760335721,11.4183522167,20524.4023438
54,3655.00717282,2307.17326617,1347.83390664,0.984925,1.1261,67041.015625,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.09999990463,1.0,1.0,0.0,0.0,22596.4375,8.20385333465,-0.015189782841,0.118760335721,11.1130598846,22596.4375
55,0.0,0.0,0.0,0.984925,1.1261,62183.0390625,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,5.0,1.0,0.0,0.0,13685.0205078,0.0,-0.015189782841,0.118760335721,11.0378375577,13685.0205078
56,3222.40824435,3222.40824435,0.0,0.984925,1.1261,108377.359375,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.59999990463,1.0,1.0,0.0,0.0,20709.9277344,8.07788426097,-0.015189782841,0.118760335721,11.5933744843,20709.9277344
57,1816.50486756,0.0,1816.50486756,0.984925,1.1261,77868.5078125,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,1.0,1.0,15884.2119141,0.0,0.0,7.5046695313,-0.015189782841,0.118760335721,11.2627768858,15884.2119141
58,0.0,0.0,0.0,0.984925,1.1261,36355.9296875,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,5.0,6.0,0.0,0.0,9826.53222656,0.0,-0.015189782841,0.118760335721,10.5011125972,9826.53222656
59,0.0,0.0,0.0,0.984925,1.1261,44000.5273438,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,15263.0185547,0.0,-0.015189782841,0.118760335721,10.6919568979,15263.0185547
60,3385.25689286,3385.25689286,0.0,0.984925,1.1261,80198.8359375,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.09999990463,1.0,1.0,19011.0253906,0.0,0.0,8.12718507401,-0.015189782841,0.118760335721,11.2922642793,19011.0253906
61,1134.47356426,716.120920527,418.35264373,0.984925,1.1261,58058.296875,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,15988.4394531,7.03392400228,-0.015189782841,0.118760335721,10.9692029033,15988.4394531
62,1179.85107539,1179.85107539,0.0,0.984925,1.1261,142279.046875,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7835.79443359,7.0731435022,-0.015189782841,0.118760335721,11.8655455271,7835.79443359
63,0.0,0.0,0.0,0.984925,1.1261,19722.7597656,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,28516.5390625,0.0,0.0,0.0,-0.015189782841,0.118760335721,9.88952856591,28516.5390625
64,1069.02849248,1069.02849248,0.0,0.984925,1.1261,96348.5625,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.59999990463,1.0,4.0,0.0,9505.51269531,19905.2949219,6.97450556407,-0.015189782841,0.118760335721,11.4757277542,29410.8076172
65,1770.1127386,1117.35950817,652.75323043,0.984925,1.1261,41774.0820312,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,1.0,5.0,0.0,0.0,9826.53222656,7.47879851766,-0.015189782841,0.118760335721,10.6400313791,9826.53222656
66,0.0,0.0,0.0,0.984925,1.1261,79539.859375,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.40000009537,1.0,4.0,0.0,0.0,17005.6953125,0.0,-0.015189782841,0.118760335721,11.2840135508,17005.6953125
67,534.514246241,534.514246241,0.0,0.984925,1.1261,82646.7265625,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.79999995232,1.0,1.0,0.0,0.0,9507.59765625,6.28135838351,-0.015189782841,0.118760335721,11.3223304964,9507.59765625
68,0.0,0.0,0.0,0.984925,1.1261,7753.765625,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,6547.54736328,0.0,-0.015189782841,0.118760335721,8.95593389144,6547.54736328
69,799.779743057,0.0,799.779743057,0.984925,1.1261,32547.7714844,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6462.08105469,6.68433636858,-0.015189782841,0.118760335721,10.3904641809,6462.08105469
70,0.0,0.0,0.0,0.984925,1.1261,13973.3466797,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,4.0,6.0,13207.6601562,0.0,0.0,0.0,-0.015189782841,0.118760335721,9.54490698546,13207.6601562
71,1169.58006984,0.0,1169.58006984,0.984925,1.1261,86757.921875,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,5.0,5.0,0.0,0.0,16964.0058594,7.0644000487,-0.015189782841,0.118760335721,11.3708770121,16964.0058594
72,0.0,0.0,0.0,0.984925,1.1261,26604.8496094,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,11256.5283203,0.0,0.0,0.0,-0.015189782841,0.118760335721,10.1888487943,11256.5283203
73,2256.71482021,0.0,2256.71482021,0.984925,1.1261,38523.0625,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,1.0,1.0,12507.2539062,0.0,0.0,7.72166541536,-0.015189782841,0.118760335721,10.5590123669,12507.2539062
74,828.85346901,828.85346901,0.0,0.984925,1.1261,60372.6875,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.5,1.0,1.0,0.0,0.0,18660.8222656,6.72004338319,-0.015189782841,0.118760335721,11.0082920879,18660.8222656
75,4860.21828331,3067.94640314,1792.27188017,0.984925,1.1261,128733.914062,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,5.0,5.0,0.0,0.0,15934.2412109,8.48883863015,-0.015189782841,0.118760335721,11.7655028714,15934.2412109
76,0.0,0.0,0.0,0.984925,1.1261,145876.484375,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,12115.359375,0.0,-0.015189782841,0.118760335721,11.8905155452,12115.359375
77,0.0,0.0,0.0,0.984925,1.1261,32832.8984375,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,10341.4140625,0.0,-0.015189782841,0.118760335721,10.3991862928,10341.4140625
78,2395.42767537,0.0,2395.42767537,0.984925,1.1261,83635.8984375,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.09999990463,1.0,1.0,0.0,0.0,16678.421875,7.781317064,-0.015189782841,0.118760335721,11.3342281141,16678.421875
79,116.167770755,116.167770755,0.0,0.984925,1.1261,76951.34375,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,3201.85693359,15137.9462891,4.75503544584,-0.015189782841,0.118760335721,11.2509286018,18339.8032227
80,4577.82110873,0.0,4577.82110873,0.984925,1.1261,163793.125,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.5,1.0,1.0,0.0,0.0,17912.4726562,8.42897842346,-0.015189782841,0.118760335721,12.0063594776,17912.4726562
81,0.0,0.0,0.0,0.984925,1.1261,25562.7148438,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.09999990463,1.0,4.0,12507.2539062,0.0,0.0,0.0,-0.015189782841,0.118760335721,10.1488901174,12507.2539062
82,3523.47123501,1280.06212029,2243.40911472,0.984925,1.1261,179453.96875,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,1.0,1.0,0.0,0.0,32739.8203125,8.16720192898,-0.015189782841,0.118760335721,12.0976740125,32739.8203125
83,0.0,0.0,0.0,0.984925,1.1261,67301.6796875,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,5.0,5.0,0.0,0.0,18660.8222656,0.0,-0.015189782841,0.118760335721,11.1169404735,18660.8222656
84,3411.55094268,0.0,3411.55094268,0.984925,1.1261,62658.4414062,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.40000009537,1.0,6.0,26690.4785156,0.0,0.0,8.13492228878,-0.015189782841,0.118760335721,11.0454536904,26690.4785156
85,2989.71599342,2989.71599342,0.0,0.984925,1.1261,36420.6015625,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.79999995232,1.0,6.0,7654.43945312,0.0,0.0,8.00293367639,-0.015189782841,0.118760335721,10.5028898705,7654.43945312
86,1504.47661587,0.0,1504.47661587,0.984925,1.1261,31793.515625,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.29999995232,1.0,0.0,1600.9284668,0.0,10487.3320312,7.31620035316,-0.015189782841,0.118760335721,10.3670176368,12088.260498
87,0.0,0.0,0.0,0.984925,1.1261,20362.5527344,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,10656.1796875,0.0,0.0,0.0,-0.015189782841,0.118760335721,9.92145284269,10656.1796875
88,2798.3264185,0.0,2798.3264185,0.984925,1.1261,39210.53125,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,1.0,1.0,0.0,0.0,10060.0009766,7.93677680979,-0.015189782841,0.118760335721,10.576700644,10060.0009766
89,1835.17797055,1158.43094176,676.747028794,0.984925,1.1261,132384.875,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.5,1.0,1.0,12663.5947266,0.0,15646.5742188,7.51489674246,-0.015189782841,0.118760335721,11.7934686788,28310.1689453
90,0.0,0.0,0.0,0.984925,1.1261,54226.234375,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,32183.4160156,0.0,0.0,0.0,-0.015189782841,0.118760335721,10.9009200994,32183.4160156
91,0.0,0.0,0.0,0.984925,1.1261,26347.2246094,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.79999995232,1.0,4.0,21505.7226562,0.0,0.0,0.0,-0.015189782841,0.118760335721,10.1791182205,21505.7226562
92,0.0,0.0,0.0,0.984925,1.1261,23092.3984375,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,8567.46875,0.0,-0.015189782841,0.118760335721,10.0472587704,8567.46875
93,511.522053539,0.0,511.522053539,0.984925,1.1261,81460.9296875,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.79999995232,1.0,4.0,0.0,0.0,19811.4902344,6.23739069989,-0.015189782841,0.118760335721,11.3078787939,19811.4902344
94,0.0,0.0,0.0,0.984925,1.1261,32334.5761719,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7994.21972656,0.0,-0.015189782841,0.118760335721,10.3838924064,7994.21972656
95,3013.69604121,1902.35440809,1111.34163312,0.984925,1.1261,94315.5625,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,1.0,1.0,300.174102783,0.0,20165.8613281,8.01092252513,-0.015189782841,0.118760335721,11.4544014868,20466.0354309
96,0.0,0.0,0.0,0.984925,1.1261,29628.1445312,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9149.05566406,0.0,-0.015189782841,0.118760335721,10.2964800173,9149.05566406
97,4917.53094829,4917.53094829,0.0,0.984925,1.1261,55541.6484375,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,1.0,1.0,19011.0253906,0.0,0.0,8.50056184374,-0.015189782841,0.118760335721,10.9248884406,19011.0253906
98,0.0,0.0,0.0,0.984925,1.1261,33741.953125,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,12075.7539062,0.0,-0.015189782841,0.118760335721,10.4264972419,12075.7539062
99,1034.3731095,652.933941953,381.439167548,0.984925,1.1261,78539.1875,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,1.0,1.0,3201.85693359,0.0,14944.0839844,6.94155083089,-0.015189782841,0.118760335721,11.271352983,18145.940918
100,843.848196826,532.6676729,311.180523926,0.984925,1.1261,136653.28125,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,5.0,0.0,0.0,22264.9960938,6.73797261684,-0.015189782841,0.118760335721,11.8252022031,22264.9960938
101,5054.13897088,0.0,5054.13897088,0.984925,1.1261,38249.9921875,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,21549.9980469,0.0,0.0,8.52796278478,-0.015189782841,0.118760335721,10.551898635,21549.9980469
102,0.0,0.0,0.0,0.984925,1.1261,44336.21875,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10239.2714844,0.0,-0.015189782841,0.118760335721,10.699557201,10239.2714844
103,1533.34337849,1533.34337849,0.0,0.984925,1.1261,50133.15625,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.29999995232,1.0,0.0,0.0,0.0,24376.6367188,7.33520584498,-0.015189782841,0.118760335721,10.8224378696,24376.6367188
104,2886.37698826,2886.37698826,0.0,0.984925,1.1261,45692.6796875,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,10856.2958984,0.0,0.0,7.96775735737,-0.015189782841,0.118760335721,10.7296933822,10856.2958984
105,0.0,0.0,0.0,0.984925,1.1261,109339.65625,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.40000009537,1.0,1.0,0.0,0.0,20409.7539062,0.0,-0.015189782841,0.118760335721,11.6022144286,20409.7539062
106,3195.50824343,0.0,3195.50824343,0.984925,1.1261,76203.2265625,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,11421.2070312,8.06950142879,-0.015189782841,0.118760335721,11.2411590841,11421.2070312
107,0.0,0.0,0.0,0.984925,1.1261,42715.0820312,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,5.0,6.0,0.0,0.0,15169.2138672,0.0,-0.015189782841,0.118760335721,10.662307346,15169.2138672
108,1504.47661587,0.0,1504.47661587,0.984925,1.1261,30359.9023438,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.79999995232,1.0,0.0,12357.1669922,0.0,3706.31616211,7.31620035316,-0.015189782841,0.118760335721,10.3208780149,16063.4831543
109,1094.95007853,655.491152494,439.458926033,0.984925,1.1261,35886.1679688,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,18856.7695312,6.99846405082,-0.015189782841,0.118760335721,10.4881072069,18856.7695312
110,1390.13638726,0.0,1390.13638726,0.984925,1.1261,50524.4960938,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.29999995232,1.0,0.0,0.0,0.0,15523.5859375,7.23715714164,-0.015189782841,0.118760335721,10.8302135688,15523.5859375
