,elas_exp_1,elas_exp_2,elas_exp_3,elas_price_1_1,elas_price_1_2,elas_price_1_3,elas_price_2_1,elas_price_2_2,elas_price_2_3,elas_price_3_1,elas_price_3_2,elas_price_3_3,ident_men,year
0,0.0,0.6543285,1.079216,0.0,0.0,0.0,0.0811505,-0.646617591381073,-0.0888614,-0.0271186,-0.0354025,-1.0166950225830078,13400,2017
1,0.0,0.2509742,1.093853,0.0,0.0,0.0,0.1316023,-0.4970740079879761,0.1144976,-0.0272042,-0.034407,-1.032241940498352,7936,2017
2,0.0,-7.122066,1.095038,0.0,0.0,0.0,1.737357,0.0,1.895819,-0.0285331,-0.0310817,-1.0354230403900146,6409,2017
3,-0.3361139,0.742642,1.05046,-0.32240089774131775,0.1927769,0.4657379,0.1284473,-0.29154521226882935,-0.5795441,-0.0255081,-0.0340124,-0.9909396767616272,9693,2017
4,0.0,0.6563599,1.100637,0.0,0.0,0.0,0.0624286,-0.768711507320404,0.049923,-0.0300369,-0.0387805,-1.0318200588226318,2988,2017
5,0.2968294,0.2268735,1.104926,-0.7394670844078064,0.0789744,0.3636633,0.1266588,-0.48894020915031433,0.135408,-0.0291445,-0.0376209,-1.038161039352417,15731,2017
6,0.0,0.1626605,1.068453,0.0,0.0,0.0,0.2107015,-0.047547098249197006,-0.3258149,-0.0253898,-0.0326964,-1.0103670358657837,6395,2017
7,0.0,0.4969223,1.115877,0.0,0.0,0.0,0.1039015,-0.7710906267166138,0.1702667,-0.0336056,-0.034455,-1.0478169918060303,4276,2017
8,0.6104483,0.6893849,1.114612,-0.8433380722999573,0.0476658,0.185224,0.0535397,-0.7880867123603821,0.0451621,-0.0339989,-0.0434883,-1.0371240377426147,1814,2017
9,0.0,0.6063695,1.078845,0.0,0.0,0.0,0.0902412,-0.5755584239959717,-0.1210523,-0.0260716,-0.0343184,-1.0184550285339355,3067,2017
10,0.0,-1.58546,1.081418,0.0,0.0,0.0,0.5409735,0.0,0.1803245,-0.0266552,-0.0317634,-1.0230000019073486,6574,2017
11,0.0,0.6364109,1.151529,0.0,0.0,0.0,0.0717817,-0.8631278872489929,0.1549353,-0.0398967,-0.0397471,-1.0718849897384644,14258,2017
12,0.0,0.6226861,1.102391,0.0,0.0,0.0,0.0729791,-0.7414132952690125,0.045748,-0.0291218,-0.0358735,-1.03739595413208,6435,2017
13,0.0,0.8244085,1.130626,0.0,0.0,0.0,0.0281068,-0.8947988748550415,0.0422835,-0.036177,-0.0476902,-1.046759009361267,3795,2017
14,0.0,0.5146794,1.104637,0.0,0.0,0.0,0.0864021,-0.7643017172813416,0.1632202,-0.0325874,-0.0377467,-1.034301996231079,9322,2017
15,0.0,0.5833018,1.107127,0.0,0.0,0.0,0.0643623,-0.7523577809333801,0.1046937,-0.0292973,-0.0380401,-1.0397900342941284,14853,2017
16,0.0,0.6992316,1.144967,0.0,0.0,0.0,0.0584717,-0.8887569904327393,0.1310537,-0.0410504,-0.0403572,-1.0635590553283691,1164,2017
17,0.6626987,0.5491444,1.107081,-0.8674010038375854,0.0422403,0.162462,0.0819605,-0.6526070237159729,0.021502,-0.0325068,-0.0426881,-1.0318859815597534,15298,2017
18,0.6794401,-0.194962,1.089526,-0.8637697100639343,0.0414497,0.1428797,0.2481544,0.0,-0.0957793,-0.0301157,-0.0386989,-1.0207120180130005,5776,2017
19,0.0139607,1.158119,1.052217,-0.6331307888031006,0.1177116,0.5014585,0.318738,0.0,-2.3783,-0.0249918,-0.0345314,-0.9926936030387878,13547,2017
20,0.0,0.6581326,1.116278,0.0,0.0,0.0,0.0560768,-0.8103734254837036,0.096164,-0.0316017,-0.0398588,-1.0448169708251953,13772,2017
21,0.0,0.4458972,1.082732,0.0,0.0,0.0,0.1179257,-0.4893268942832947,-0.074496,-0.0262109,-0.0337636,-1.0227580070495605,4851,2017
22,0.0,0.3741309,1.096246,0.0,0.0,0.0,0.0978615,-0.5773925185203552,0.1054001,-0.0267947,-0.0350921,-1.0343589782714844,7124,2017
23,0.0,0.3258771,1.10672,0.0,0.0,0.0,0.144831,-0.6627128720283508,0.1920048,-0.0319041,-0.0334594,-1.0413559675216675,6179,2017
24,0.0,0.3998235,1.057505,0.0,0.0,0.0,0.2138588,0.0,-0.7573161,-0.0245263,-0.03291,-1.00006902217865,6405,2017
25,0.0,-1.88025,1.108005,0.0,0.0,0.0,0.5887114,0.0,0.7689213,-0.0293464,-0.0328506,-1.045807957649231,5107,2017
26,0.0,0.1963492,1.120339,0.0,0.0,0.0,0.1311783,-0.6244634985923767,0.296936,-0.0310854,-0.0377615,-1.0514919757843018,13898,2017
27,0.0,-0.1451769,1.091562,0.0,0.0,0.0,0.2579601,-0.238031804561615,0.1252485,-0.0283183,-0.0323898,-1.0308539867401123,2539,2017
28,0.0,-4.279595,1.09982,0.0,0.0,0.0,0.979311,0.0,1.411,-0.0285784,-0.0349977,-1.0362440347671509,1818,2017
29,0.0,0.5942029,1.122355,0.0,0.0,0.0,0.0644486,-0.7909932136535645,0.1323417,-0.0314086,-0.038638,-1.0523079633712769,3731,2017
30,-0.2623326,0.5326493,1.046354,-0.3667004108428955,0.1859478,0.4430853,0.3576196,0.0,-1.807632,-0.0250131,-0.0332091,-0.9881321787834167,8372,2017
31,0.210464,0.5779924,1.089804,-0.741493821144104,0.0789482,0.4520815,0.1042905,-0.4760378897190094,-0.2062451,-0.0274331,-0.036992,-1.025378942489624,10264,2017
32,0.0,0.2183455,1.108328,0.0,0.0,0.0,0.1410589,-0.5675188899040222,0.2081146,-0.0294686,-0.0351162,-1.0437430143356323,2972,2017
33,0.0,0.1350702,1.089854,0.0,0.0,0.0,0.2028995,-0.3149779140949249,-0.0229918,-0.027621,-0.0332857,-1.0289469957351685,7238,2017
34,0.0,-0.222494,1.089696,0.0,0.0,0.0,0.2100471,-0.12884250283241272,0.1412894,-0.0262253,-0.0339264,-1.0295439958572388,5156,2017
35,0.0,0.3637515,1.093392,0.0,0.0,0.0,0.1140113,-0.6017463803291321,0.1239835,-0.0291426,-0.0365206,-1.0277279615402222,5596,2017
36,0.0,0.7327451,1.183808,0.0,0.0,0.0,0.0488582,-0.9076427817344666,0.1260395,-0.0452423,-0.0451435,-1.0934230089187622,105,2017
37,0.0,0.4716667,1.133543,0.0,0.0,0.0,0.1123962,-0.8132562041282654,0.2291933,-0.0381601,-0.0347714,-1.0606119632720947,1287,2017
38,0.0,0.6870651,1.115641,0.0,0.0,0.0,0.0579478,-0.801847517490387,0.0568346,-0.0311233,-0.0385712,-1.0459469556808472,6757,2017
39,0.7448933,0.539602,1.116522,-0.8953840136528015,0.0310834,0.1194072,0.0831028,-0.6929115056991577,0.0702067,-0.0353129,-0.0438114,-1.0373979806900024,12198,2017
40,0.0,0.6213142,1.112352,0.0,0.0,0.0,0.0625496,-0.7858145236968994,0.1019507,-0.0305664,-0.037603,-1.0441819429397583,1832,2017
41,0.0,-0.0641166,1.092788,0.0,0.0,0.0,0.245192,-0.2656834125518799,0.084608,-0.0290134,-0.0339388,-1.0298360586166382,15375,2017
42,0.0,0.6134179,1.104675,0.0,0.0,0.0,0.08623,-0.7579513192176819,0.0583035,-0.0321234,-0.0369066,-1.0356450080871582,2052,2017
43,0.5232244,0.2167366,1.077434,-0.7718936204910278,0.0641298,0.1845395,0.1597963,-0.2789381146430969,-0.0975948,-0.0280869,-0.0360825,-1.0132650136947632,1557,2017
44,0.0,0.6495828,1.093181,0.0,0.0,0.0,0.0872307,-0.7171928286552429,-0.0196207,-0.0304709,-0.0366196,-1.0260900259017944,103,2017
45,0.0,0.0292573,1.076535,0.0,0.0,0.0,0.2552839,-0.05534210056066513,-0.2291992,-0.0265398,-0.0323012,-1.0176939964294434,13535,2017
46,0.0,-0.2790466,1.084749,0.0,0.0,0.0,0.3102218,0.0,-0.0829042,-0.0276247,-0.033397,-1.0237280130386353,11801,2017
47,0.2546803,0.7254619,1.080809,-0.683210015296936,0.106116,0.3224137,0.0624784,-0.6890100240707397,-0.0989303,-0.0287839,-0.0394074,-1.0126179456710815,193,2017
48,0.0,0.1088206,1.089588,0.0,0.0,0.0,0.2095256,-0.3211492896080017,0.002803,-0.0283637,-0.0339462,-1.027277946472168,10390,2017
49,0.0,0.2789439,1.091149,0.0,0.0,0.0,0.165003,-0.47376590967178345,0.029819,-0.0289165,-0.0344261,-1.0278069972991943,2346,2017
50,0.0,0.5859906,1.105085,0.0,0.0,0.0,0.0708857,-0.7287461757659912,0.0718699,-0.0287803,-0.0371882,-1.0391160249710083,4077,2017
51,0.6850291,-0.0332148,1.102384,-0.8843700289726257,0.0382766,0.1610643,0.2583217,-0.09024699777364731,-0.1348599,-0.033223,-0.0407259,-1.0284349918365479,10633,2017
52,0.0,-0.3149454,1.103518,0.0,0.0,0.0,0.2053601,-0.255160391330719,0.3647457,-0.0273382,-0.0345533,-1.0416259765625,10455,2017
53,0.0,0.6004449,1.095896,0.0,0.0,0.0,0.0762679,-0.6998705863952637,0.0231578,-0.0286071,-0.0376243,-1.0296640396118164,13004,2017
54,0.0,0.7854599,1.123953,0.0,0.0,0.0,0.0355469,-0.8794875144958496,0.0584806,-0.0351097,-0.0440945,-1.0447479486465454,9151,2017
55,0.0,0.4817691,1.092295,0.0,0.0,0.0,0.0938344,-0.6503834128379822,0.0747798,-0.0279882,-0.0347009,-1.0296059846878052,1948,2017
56,0.0,0.1317799,1.092772,0.0,0.0,0.0,0.1994124,-0.3643989861011505,0.0332066,-0.0282317,-0.0334774,-1.0310620069503784,11580,2017
57,0.0,0.2146341,1.108854,0.0,0.0,0.0,0.1605392,-0.619175910949707,0.2440026,-0.0312739,-0.033169,-1.0444109439849854,4537,2017
58,0.6295606,0.6258231,1.126553,-0.8673381209373474,0.0411284,0.1966491,0.0693155,-0.7615100145339966,0.0663714,-0.0355766,-0.0437199,-1.0472559928894043,10311,2017
59,0.0,0.5394171,1.062325,0.0,0.0,0.0,0.176492,-0.08054950088262558,-0.6353595,-0.0248122,-0.0330818,-1.0044310092926025,3930,2017
60,0.0,0.2927112,1.093324,0.0,0.0,0.0,0.157969,-0.4518071115016937,0.0011268,-0.0281078,-0.0345567,-1.0306600332260132,2002,2017
61,0.0,0.9701841,1.11738,0.0,0.0,0.0,0.0127207,-0.9446282982826233,-0.0382765,-0.0473659,-0.0602899,-1.0097240209579468,2432,2017
62,0.2208522,-0.3702291,1.094389,-0.7430292963981628,0.0837399,0.4384373,0.335816,0.0,-0.273965,-0.0285251,-0.0361996,-1.0296640396118164,15586,2017
63,0.0,-0.3350047,1.089771,0.0,0.0,0.0,0.3166163,0.0,-0.0163112,-0.0279946,-0.0336593,-1.0281169414520264,11367,2017
64,0.0,-0.1428667,1.092031,0.0,0.0,0.0,0.1923574,-0.2640194892883301,0.2145289,-0.0275347,-0.0354634,-1.0290319919586182,12997,2017
65,0.0,0.1490205,1.065362,0.0,0.0,0.0,0.2188258,0.0,-0.4033087,-0.0252654,-0.0332972,-1.0067989826202393,8736,2017
66,0.0,0.2069162,1.089733,0.0,0.0,0.0,0.1907756,-0.3597671091556549,-0.0379247,-0.0280679,-0.0339092,-1.0277559757232666,9887,2017
67,0.6959823,0.4326288,1.116456,-0.8793485760688782,0.0421058,0.1412605,0.1094691,-0.6015738844871521,0.059476,-0.0356542,-0.0453279,-1.0354729890823364,1353,2017
68,0.0,0.3953993,1.091547,0.0,0.0,0.0,0.1177887,-0.5812423229217529,0.0680543,-0.0280403,-0.0342753,-1.0292309522628784,9980,2017
69,0.0,-2.883776,1.08301,0.0,0.0,0.0,0.8302786,0.0,0.0887352,-0.0263613,-0.0323177,-1.024330973625183,5367,2017
70,0.0,-0.2802488,1.094439,0.0,0.0,0.0,0.2378701,-0.17708450555801392,0.2194633,-0.0273887,-0.0340006,-1.0330489873886108,10965,2017
71,0.0,0.7666712,1.084773,0.0,0.0,0.0,0.0689313,-0.7547444105148315,-0.0808582,-0.0311017,-0.0385275,-1.0151439905166626,7560,2017
72,0.0,0.4824863,1.082357,0.0,0.0,0.0,0.1359776,-0.4768064022064209,-0.1416575,-0.0274307,-0.0344412,-1.0204850435256958,5591,2017
73,0.5805808,0.7043852,1.107224,-0.8076425194740295,0.0622367,0.164825,0.0487481,-0.7990493774414062,0.0459162,-0.0335465,-0.0441868,-1.0294909477233887,13874,2017
74,0.0,0.0648884,1.075488,0.0,0.0,0.0,0.2100582,-0.1645669937133789,-0.1103796,-0.0269358,-0.0338703,-1.0146820545196533,8463,2017
75,0.7568719,0.0062974,1.121035,-0.9127765893936157,0.0285699,0.1273348,0.2255356,-0.28611108660697937,0.0542781,-0.036916,-0.0438867,-1.0402319431304932,820,2017
76,0.0,0.5091048,1.087328,0.0,0.0,0.0,0.091285,-0.6168907880783081,0.016501,-0.0274132,-0.035899,-1.02401602268219,14515,2017
77,0.4844644,0.5939235,1.1127,-0.8135051131248474,0.0573739,0.2716668,0.06946,-0.7148774266242981,0.0514939,-0.0315858,-0.0409963,-1.0401179790496826,12024,2017
78,0.0,0.6552861,1.095795,0.0,0.0,0.0,0.0847775,-0.7817366719245911,0.0416731,-0.0327754,-0.0356244,-1.0273950099945068,4702,2017
79,0.0,0.4336189,1.08341,0.0,0.0,0.0,0.1474039,-0.48033469915390015,-0.1006882,-0.0281017,-0.0342596,-1.0210490226745605,11375,2017
80,0.0,0.2470785,1.081541,0.0,0.0,0.0,0.1830014,-0.4125575125217438,-0.0175224,-0.0288264,-0.0339178,-1.0187970399856567,15138,2017
81,0.0,0.0601671,1.108223,0.0,0.0,0.0,0.1590317,-0.46126019954681396,0.2420615,-0.0285757,-0.0360099,-1.0436370372772217,5721,2017
82,0.0,0.2733796,1.099341,0.0,0.0,0.0,0.1571163,-0.4750950038433075,0.0445991,-0.0285843,-0.034975,-1.035781979560852,7,2017
83,0.5813511,0.4811051,1.09795,-0.8465796113014221,0.0464713,0.2187572,0.1017225,-0.520504891872406,-0.0623227,-0.0298469,-0.0397273,-1.0283750295639038,4021,2017
84,0.0,0.7518917,1.105254,0.0,0.0,0.0,0.0436821,-0.8190932869911194,0.0235195,-0.0295879,-0.0382654,-1.0374009609222412,1602,2017
85,0.2756256,0.5220546,1.085925,-0.6600568294525146,0.1037944,0.2806367,0.0906304,-0.6283643245697021,0.0156792,-0.0292534,-0.0374204,-1.0192519426345825,13204,2017
86,0.0,0.6549547,1.05459,0.0,0.0,0.0,0.1163103,-0.36786460876464844,-0.4034005,-0.0249542,-0.0334605,-0.9961757063865662,7561,2017
87,0.0,0.5474585,1.087273,0.0,0.0,0.0,0.1146945,-0.5990285277366638,-0.0631245,-0.0286184,-0.0349876,-1.0236669778823853,412,2017
88,0.1449808,-0.0639448,1.088645,-0.6782609820365906,0.0950801,0.4382001,0.2314157,-0.09857849776744843,-0.0688924,-0.0279537,-0.0349022,-1.0257890224456787,12613,2017
89,0.0,0.2276627,1.076296,0.0,0.0,0.0,0.1376638,-0.4801434874534607,0.114817,-0.027293,-0.0335333,-1.015470027923584,14415,2017
90,0.0,0.5130082,1.07582,0.0,0.0,0.0,0.1194449,-0.5380641222000122,-0.0943889,-0.0276802,-0.0347739,-1.0133659839630127,10706,2017
91,0.0,0.7764371,1.063827,0.0,0.0,0.0,0.0869803,-0.5461168885231018,-0.3173004,-0.0253664,-0.0338321,-1.0046290159225464,1690,2017
92,0.0,0.7628554,1.087581,0.0,0.0,0.0,0.0507826,-0.7819306254386902,-0.0317074,-0.028799,-0.0382032,-1.0205789804458618,8354,2017
93,0.0,0.6753975,1.096821,0.0,0.0,0.0,0.0751285,-0.7289677858352661,-0.0215582,-0.0291177,-0.0361564,-1.031546950340271,12698,2017
94,0.0,0.1180719,1.10647,0.0,0.0,0.0,0.1487423,-0.6072003841400146,0.3403862,-0.0302209,-0.0331729,-1.043076992034912,5707,2017
95,0.0,-0.3225805,1.077913,0.0,0.0,0.0,0.2689725,0.0,-0.1276921,-0.025527,-0.0330539,-1.0193320512771606,13769,2017
96,0.7217014,0.5200506,1.132105,-0.8997101187705994,0.0328924,0.1451163,0.0787101,-0.6914330720901489,0.0926725,-0.0358948,-0.0469086,-1.0493019819259644,12606,2017
97,0.0,-0.6215321,1.097276,0.0,0.0,0.0,0.347803,0.0,0.1387203,-0.0276305,-0.0333937,-1.0362520217895508,8573,2017
98,0.0,0.3896357,1.109701,0.0,0.0,0.0,0.1104395,-0.6922538876533508,0.1921787,-0.0308658,-0.0354011,-1.0434340238571167,1038,2017
99,0.0,-0.1160813,1.078625,0.0,0.0,0.0,0.2951123,0.0,-0.2082014,-0.0271384,-0.0326759,-1.0188109874725342,8437,2017
100,0.0,-0.1115679,1.109543,0.0,0.0,0.0,0.1842928,-0.3809230923652649,0.3081982,-0.0280474,-0.0345497,-1.0469460487365723,2003,2017
101,0.0,0.688832,1.076658,0.0,0.0,0.0,0.0533567,-0.7552242279052734,0.0130354,-0.0281373,-0.0372741,-1.0112459659576416,10262,2017
102,0.0,0.7196112,1.12978,0.0,0.0,0.0,0.0484794,-0.8634757995605469,0.0953852,-0.0386288,-0.0464483,-1.0447030067443848,10756,2017
103,0.0,0.8379137,1.130792,0.0,0.0,0.0,0.0268936,-0.9099609851837158,0.0451536,-0.0388492,-0.0482236,-1.0437190532684326,12883,2017
104,0.0,0.4454764,1.067387,0.0,0.0,0.0,0.1461576,-0.2372048944234848,-0.3544292,-0.0248066,-0.0331832,-1.009397029876709,11075,2017
105,0.0,0.6785833,1.10405,0.0,0.0,0.0,0.052119,-0.7787125706672668,0.0480103,-0.0294008,-0.0401264,-1.0345230102539062,4247,2017
106,0.0,0.3510695,1.07169,0.0,0.0,0.0,0.1611436,-0.25940829515457153,-0.2528048,-0.025607,-0.0338011,-1.0122820138931274,196,2017
107,-0.5594175,0.6224132,1.072389,-0.38423559069633484,0.1892834,0.7543697,0.1105187,-0.45707929134368896,-0.2758525,-0.0265314,-0.0352356,-1.0106220245361328,13618,2017
108,0.5720326,-1.284217,1.096301,-0.7914782762527466,0.0616808,0.1577649,0.3854551,0.0,0.6130731,-0.0300892,-0.0360092,-1.030202031135559,8750,2017
109,0.0,0.4311315,1.092757,0.0,0.0,0.0,0.1050539,-0.6101530194282532,0.0739676,-0.027962,-0.0347098,-1.0300849676132202,6953,2017
110,0.0,0.0654777,1.09937,0.0,0.0,0.0,0.1621798,-0.502895712852478,0.2752381,-0.0289957,-0.0342438,-1.0361310243606567,4642,2017
111,0.0,0.4946894,1.134854,0.0,0.0,0.0,0.0764753,-0.7913991808891296,0.2202345,-0.0331734,-0.0386875,-1.062993049621582,2965,2017
112,0.2306905,-0.5948743,1.103594,-0.6130514144897461,0.1125503,0.2698106,0.2526072,-0.27755001187324524,0.6198171,-0.0303992,-0.0344745,-1.038720965385437,10235,2017
113,0.7867817,0.40136,1.124065,-0.9029272198677063,0.0286202,0.0875252,0.1014048,-0.6742004156112671,0.1714356,-0.0373024,-0.044162,-1.0426000356674194,13284,2017
114,0.0,0.3670015,1.108758,0.0,0.0,0.0,0.1034828,-0.6875097155570984,0.2170254,-0.0302989,-0.035594,-1.0428650379180908,2554,2017
115,0.6227632,0.6836891,1.095563,-0.8369191288948059,0.0470204,0.1671356,0.065211,-0.736355185508728,-0.0125449,-0.0322249,-0.040396,-1.0229419469833374,10123,2017
116,0.0,-0.3808957,1.089153,0.0,0.0,0.0,0.2763072,0.0,-0.0072399,-0.0262275,-0.0335964,-1.0293289422988892,4723,2017
117,0.0,0.5878016,1.086944,0.0,0.0,0.0,0.0794891,-0.6819865107536316,0.0146957,-0.0278912,-0.0352068,-1.0238460302352905,3090,2017
118,0.606354,0.280753,1.107687,-0.8566616773605347,0.0455056,0.2048021,0.1273453,-0.4604595899581909,0.0523614,-0.0308988,-0.0406472,-1.0361419916152954,8662,2017
119,0.0,-0.1598137,1.085346,0.0,0.0,0.0,0.2470882,-0.101425401866436,0.0141509,-0.0272697,-0.0337264,-1.0243489742279053,2016,2017
120,0.828413,-4.713098,1.077272,-0.887662410736084,0.0323359,0.0269135,1.057895,0.0,0.3744513,-0.0307682,-0.0382378,-1.0082650184631348,3234,2017
121,0.0,0.313862,1.086856,0.0,0.0,0.0,0.1597878,-0.49645429849624634,0.0228044,-0.0285268,-0.0332781,-1.0250509977340698,1123,2017
122,0.8079934,0.4827901,1.164622,-0.922905683517456,0.0231172,0.0917951,0.0950236,-0.7783790826797485,0.2005653,-0.045898,-0.0483964,-1.0703279972076416,9589,2017
123,0.0,0.560238,1.110679,0.0,0.0,0.0,0.0675204,-0.7715268135070801,0.1437684,-0.0305032,-0.0378908,-1.0422849655151367,928,2017
124,0.7471218,0.5376346,1.13821,-0.9146013855934143,0.0294248,0.1380549,0.1027855,-0.6774629950523376,0.0370429,-0.0402514,-0.0484309,-1.0495280027389526,3159,2017
125,0.0,0.3029211,1.102053,0.0,0.0,0.0,0.1156725,-0.6052588224411011,0.1866652,-0.028605,-0.0352083,-1.0382399559020996,14413,2017
126,0.0,-0.8341708,1.072562,0.0,0.0,0.0,0.5405549,0.0,-0.7066475,-0.0262179,-0.0319701,-1.014374017715454,10299,2017
127,0.5702204,0.6718373,1.110491,-0.808681309223175,0.0630753,0.1753856,0.0602335,-0.7926126718521118,0.0605419,-0.0346804,-0.0431188,-1.0326919555664062,6130,2017
128,0.0,0.4035826,1.133786,0.0,0.0,0.0,0.1021066,-0.7570781707763672,0.2513891,-0.0331954,-0.0361895,-1.0644010305404663,7721,2017
129,0.0,0.7523717,1.100383,0.0,0.0,0.0,0.0424021,-0.8106434941291809,0.0158697,-0.0296177,-0.0405481,-1.0302180051803589,1325,2017
130,0.0,0.7187226,1.107425,0.0,0.0,0.0,0.0523863,-0.8628758192062378,0.0917669,-0.0352455,-0.0381211,-1.0340579748153687,9854,2017
131,0.0,0.6252015,1.083406,0.0,0.0,0.0,0.0729429,-0.7310853004455566,0.032941,-0.0294702,-0.0366178,-1.0173180103302002,2774,2017
132,0.0,0.6311868,1.07175,0.0,0.0,0.0,0.0927654,-0.5797175765037537,-0.1442347,-0.0267144,-0.034618,-1.0104180574417114,444,2017
133,0.0,0.5108934,1.05349,0.0,0.0,0.0,0.109675,-0.49734359979629517,-0.1232247,-0.0265319,-0.0335864,-0.9933717250823975,9650,2017
134,0.0,-0.1620121,1.13057,0.0,0.0,0.0,0.1813141,-0.523801326751709,0.5044993,-0.031228,-0.0363228,-1.0630199909210205,7861,2017
135,0.4873464,0.7367459,1.101169,-0.7845234274864197,0.0757876,0.2213895,0.057128,-0.7764902710914612,-0.0173837,-0.0341162,-0.0439511,-1.023102045059204,15434,2017
136,0.0,0.3458271,1.112372,0.0,0.0,0.0,0.1182493,-0.6494138240814209,0.1853374,-0.0311914,-0.0378694,-1.0433109998703003,4118,2017
137,0.7705833,0.0385291,1.094761,-0.8938711881637573,0.0303878,0.0929002,0.2044007,-0.27325400710105896,0.0303241,-0.0330564,-0.0394327,-1.022271990776062,5649,2017
138,0.0,0.5220118,1.077255,0.0,0.0,0.0,0.0951543,-0.6250795125961304,0.0079133,-0.0274787,-0.0343211,-1.0154550075531006,11279,2017
139,0.7764064,-0.1411749,1.130566,-0.9149379730224609,0.0258033,0.1127283,0.184501,-0.33717671036720276,0.2938507,-0.0357504,-0.0446861,-1.050130009651184,1514,2017
140,0.0,-2.054422,1.094674,0.0,0.0,0.0,0.5311202,0.0,0.647015,-0.0266884,-0.0331427,-1.0348420143127441,4320,2017
141,0.0,-0.1000854,1.098737,0.0,0.0,0.0,0.1865614,-0.3739025890827179,0.2874267,-0.0279797,-0.0339523,-1.0368050336837769,12080,2017
142,0.1595027,0.1570363,1.0929,-0.6715034246444702,0.0978847,0.4141161,0.1542311,-0.36885249614715576,0.0575851,-0.0280514,-0.0359346,-1.028913974761963,10970,2017
143,0.0,-0.1777464,1.099235,0.0,0.0,0.0,0.2037345,-0.34024539589881897,0.3142573,-0.0287056,-0.0359418,-1.034587025642395,162,2017
144,0.0,0.3563084,1.094657,0.0,0.0,0.0,0.1497036,-0.5285781025886536,0.0225661,-0.0292223,-0.0347678,-1.0306669473648071,1191,2017
145,0.6518688,0.2778398,1.110576,-0.8656342029571533,0.0408326,0.1729328,0.1230261,-0.5141848921775818,0.1133191,-0.0318811,-0.0407845,-1.037909984588623,15096,2017
146,0.0,0.6555148,1.186219,0.0,0.0,0.0,0.061678,-0.8955181837081909,0.1783254,-0.044407,-0.041988,-1.0998239517211914,6135,2017
147,0.569964,0.7003993,1.12413,-0.8277201056480408,0.051913,0.2058431,0.0508117,-0.8220469951629639,0.070836,-0.0356187,-0.0438894,-1.0446219444274902,15520,2017
148,0.0,0.3244729,1.108145,0.0,0.0,0.0,0.1175761,-0.6366018056869507,0.1945527,-0.0302281,-0.0362645,-1.041651964187622,6663,2017
149,0.0,0.2637916,1.072488,0.0,0.0,0.0,0.1245371,-0.4182431995868683,0.0299144,-0.0258449,-0.0335708,-1.0130720138549805,13816,2017
150,0.0,0.4356993,1.101526,0.0,0.0,0.0,0.0864189,-0.7036886811256409,0.1815704,-0.0294638,-0.036033,-1.0360300540924072,8191,2017
151,-0.3564234,-0.2860298,1.088011,-0.4704594016075134,0.1633335,0.6635493,0.3087796,-0.04354419931769371,0.0207944,-0.0288662,-0.0333777,-1.0257669687271118,497,2017
152,0.1517866,-0.9515234,1.085048,-0.606619119644165,0.1270848,0.3277477,0.3687803,0.0,0.1724779,-0.0283113,-0.0359463,-1.0207899808883667,5828,2017
153,0.0,0.657064,1.104442,0.0,0.0,0.0,0.0602979,-0.7681264877319336,0.0507647,-0.0300038,-0.0397965,-1.0346410274505615,14736,2017
154,0.0,0.1950328,1.088161,0.0,0.0,0.0,0.1750625,-0.34225550293922424,-0.0278398,-0.0279035,-0.0352336,-1.0250240564346313,7147,2017
155,0.0,0.4943115,1.076633,0.0,0.0,0.0,0.0916835,-0.6340380907058716,0.048043,-0.027556,-0.0341622,-1.0149149894714355,14397,2017
156,0.0,-0.1630742,1.117945,0.0,0.0,0.0,0.1858214,-0.4483056962490082,0.4255586,-0.0297686,-0.0364898,-1.0516870021820068,8163,2017
157,0.0,-0.2214708,1.066221,0.0,0.0,0.0,0.2478409,0.0,-0.2412968,-0.0250636,-0.0333821,-1.0077749490737915,13179,2017
158,0.0,0.6316372,1.098639,0.0,0.0,0.0,0.0620639,-0.7938743233680725,0.1001732,-0.0311792,-0.0373185,-1.030140995979309,2822,2017
159,0.7799554,0.5698084,1.116674,-0.9196879863739014,0.0284132,0.1113194,0.1139778,-0.5723319053649902,-0.1114543,-0.0386866,-0.0487646,-1.0292229652404785,3693,2017
160,0.0,0.3425398,1.102923,0.0,0.0,0.0,0.115541,-0.6304352283477783,0.1723545,-0.0295333,-0.0355104,-1.0378789901733398,3880,2017
161,0.7508645,0.5294968,1.108275,-0.8854321837425232,0.0334459,0.1011218,0.0865285,-0.6931329965591431,0.0771076,-0.0349778,-0.0423411,-1.0309569835662842,5054,2017
162,0.0,0.5622086,1.104406,0.0,0.0,0.0,0.0846946,-0.7299901247024536,0.0830869,-0.031532,-0.0383665,-1.0345079898834229,1999,2017
163,0.4114292,0.3380657,1.070774,-0.7552285194396973,0.0717475,0.2720518,0.1966488,-0.01252800039947033,-0.5221865,-0.0270771,-0.0357948,-1.0079020261764526,556,2017
164,0.6494949,0.1294997,1.103647,-0.8666735291481018,0.0396028,0.1775758,0.1652658,-0.3613705039024353,0.0666049,-0.0310252,-0.0390751,-1.033547043800354,7975,2017
165,0.4892782,-2.487042,1.070126,-0.8038483262062073,0.0580281,0.256542,1.283997,0.0,-4.449299,-0.026689,-0.0355937,-1.007843017578125,6256,2017
166,0.0,0.3562114,1.10441,0.0,0.0,0.0,0.1119718,-0.6227095723152161,0.1545264,-0.0295801,-0.0370708,-1.0377589464187622,7797,2017
