Date,diesel_ht,diesel_ttc,gplc_ht,gplc_ttc,super_95_e10_ht,super_95_e10_ttc,super_95_ht,super_95_ttc,super_98_ht,super_98_ttc,super_plombe_ht,super_plombe_ttc
2010/11,0.557125,1.1781,0.573675,0.7577,,,0.530425,1.3594,0.55925,1.3939,,
2010/12,0.59582,1.22436,0.60544,0.79576,,,0.57488,1.4126,0.60418,1.44764,,
2011/1,0.63115,1.277675,0.6274,0.822025,,,0.607625,1.45745,0.638925,1.494925,,
2011/2,0.656075,1.30745,0.630075,0.8252,,,0.616325,1.4679,0.6448,1.501975,,
2011/3,0.70035,1.360375,0.653025,0.852625,,,0.6481,1.50585,0.6794,1.54335,,
2011/4,0.70378,1.36448,0.66262,0.86412,,,0.6709,1.53314,0.70272,1.57122,,
2011/5,0.667975,1.321675,0.6635,0.865175,,,0.668275,1.53,0.7018,1.5701,,
2011/6,0.665875,1.319125,0.668525,0.871225,,,0.6434,1.50025,0.67675,1.540175,,
2011/7,0.66854,1.32238,0.65664,0.857,,,0.64584,1.5032,0.6778,1.54138,,
2011/8,0.658925,1.31085,0.662075,0.8635,,,0.639,1.495,0.6725,1.535075,,
2011/9,0.6772,1.3327,0.65862,0.85932,,,0.6553,1.51452,0.68628,1.55158,,
2011/10,0.68935,1.3472,0.656175,0.856425,,,0.6392,1.49525,0.67165,1.534025,,
2011/11,0.71535,1.37835,0.657275,0.85775,,,0.63325,1.488125,0.665525,1.5267,,
2011/12,0.7091,1.37088,0.65082,0.85004,,,0.63686,1.49244,0.6666,1.52802,,
2012/1,0.74,1.409275,0.655975,0.856175,,,0.6844,1.5502,0.7191,1.591725,,
2012/2,0.747175,1.419275,0.668625,0.8713,,,0.711125,1.5831,0.744525,1.623025,,
2012/3,0.76896,1.4453,0.69032,0.89724,,,0.75542,1.63604,0.79076,1.67828,,
2012/4,0.75755,1.4317,0.6973,0.90565,,,0.768625,1.6518,0.809775,1.701025,,
2012/5,0.730575,1.399375,0.6953,0.9032,,,0.70955,1.58115,0.7584,1.639575,,
2012/6,0.68256,1.34202,0.69498,0.90282,,,0.66572,1.52872,0.71448,1.58706,,
2012/7,0.712675,1.378,0.6798,0.8847,,,0.683225,1.549675,0.731625,1.6076,,
2012/8,0.7598,1.42722,0.6656,0.86772,,,0.73864,1.60878,0.78352,1.66248,,
2012/9,0.749225,1.385825,0.66535,0.8674,,,0.724725,1.563475,0.774425,1.622875,,
2012/10,0.753675,1.391175,0.6649,0.86685,,,0.709675,1.54545,0.75755,1.602675,,
2012/11,0.73408,1.36774,0.67374,0.87744,,,0.66426,1.49112,0.71136,1.54744,,
2012/12,0.705175,1.3526,0.677925,0.88245,,,0.6549,1.4994,0.700275,1.5536,,
2013/1,0.715675,1.3786,0.681975,0.887275,,,0.68715,1.5514,0.72805,1.600275,,
2013/2,0.73595,1.405725,0.68045,0.88545,,,0.72925,1.604725,0.769225,1.6526,,
2013/3,0.7226,1.38976,0.68474,0.89062,,,0.72174,1.59574,0.76578,1.6484,,
2013/4,0.686175,1.34615,0.68435,0.890125,,,0.68485,1.5516,0.7353,1.612,,
2013/5,0.67022,1.3271,0.6708,0.87392,,,0.66484,1.5277,0.71338,1.58576,,
2013/6,0.667625,1.323975,0.666725,0.8691,,,0.6687,1.53235,0.715375,1.588125,,
2013/7,0.682575,1.341875,0.66665,0.86895,0.67755,1.54335,0.673325,1.53785,0.72455,1.5991,,
2013/8,0.69126,1.35224,0.66406,0.86588,0.68472,1.55196,0.68128,1.54738,0.73364,1.60994,,
2013/9,0.70105,1.364025,0.663475,0.865175,0.668425,1.532475,0.6661,1.529225,0.7219,1.595925,,
2013/10,0.67155,1.3287,0.660075,0.8611,0.6267,1.48255,0.630375,1.486475,0.6827,1.54905,,
2013/11,0.66164,1.31684,0.6579,0.85854,0.61592,1.46964,0.62442,1.47934,0.67216,1.53644,,
2013/12,0.67335,1.330875,0.660975,0.86215,0.629675,1.4861,0.638525,1.496225,0.68585,1.55285,,
2014/1,0.6667,1.32836,0.66246,0.86684,0.62714,1.48852,0.63628,1.49912,0.68238,1.55444,,
2014/2,0.667125,1.329625,0.662875,0.867325,0.631775,1.49445,0.64445,1.509275,0.6887,1.562375,,
2014/3,0.651675,1.311125,0.66005,0.863925,0.63055,1.49295,0.640725,1.50485,0.686975,1.56035,,
2014/4,0.648725,1.30755,0.660025,0.86395,0.640475,1.5049,0.648875,1.514625,0.695775,1.570875,,
2014/5,0.64832,1.30706,0.66166,0.86586,0.64568,1.51108,0.65396,1.52074,0.70124,1.57744,,
2014/6,0.650625,1.30985,0.6597,0.863525,0.6573,1.52505,0.664625,1.53355,0.7125,1.59095,,
2014/7,0.645475,1.30365,0.652725,0.85515,0.65725,1.525075,0.662425,1.5309,0.71505,1.594025,,
2014/8,0.6417,1.29914,0.65752,0.8609,0.63492,1.49826,0.63586,1.49898,0.69096,1.5651,,
2014/9,0.635725,1.291975,0.648775,0.8504,0.626525,1.48815,0.62955,1.49145,0.683375,1.556025,,
2014/10,0.60828,1.25902,0.64476,0.84558,0.59518,1.45048,0.60244,1.45888,0.65628,1.52352,,
2014/11,0.585325,1.2315,0.639325,0.839075,0.559125,1.407275,0.569325,1.41915,0.621375,1.481625,,
2014/12,0.505575,1.1358,0.6333,0.831825,0.480525,1.31295,0.48975,1.323625,0.545525,1.3906,,
2015/1,0.44838,1.11488,0.60544,0.81338,0.42702,1.2694,0.4333,1.27656,0.48506,1.33868,,
2015/2,0.50805,1.186475,0.599025,0.805675,0.481525,1.334825,0.487,1.341,0.53515,1.3988,,
2015/3,0.52505,1.206925,0.595725,0.801775,0.5192,1.38,0.527875,1.390025,0.574775,1.4463,,
2015/4,0.520475,1.2014,0.598775,0.8054,0.534375,1.398225,0.539725,1.4043,0.5904,1.465075,,
2015/5,0.54768,1.23408,0.60564,0.81364,0.5613,1.4305,0.56652,1.43642,0.6176,1.4977,,
2015/6,0.53155,1.2147,0.59795,0.80445,0.567175,1.43755,0.57215,1.4432,0.62425,1.5057,,
2015/7,0.4965,1.17262,0.58614,0.79026,0.5545,1.42238,0.55802,1.42622,0.61312,1.49234,,
2015/8,0.450575,1.11755,0.588875,0.7935,0.504525,1.3624,0.5085,1.3668,0.56515,1.4348,,
2015/9,0.44015,1.10505,0.568425,0.769,0.450375,1.297425,0.453425,1.300725,0.509125,1.367525,,
2015/10,0.43684,1.10104,0.5556,0.7536,0.43342,1.27706,0.44328,1.28854,0.49372,1.34906,,
2015/11,0.4361,1.100175,0.548375,0.744875,0.43515,1.279125,0.44625,1.2921,0.49535,1.351025,,
2015/12,0.3787,1.0313,0.542875,0.7383,0.41415,1.253975,0.425875,1.2676,0.476225,1.328075,,
2016/1,0.33822,1.0186,0.52784,0.7268,0.40916,1.2445,0.40826,1.26706,0.4565,1.3249,,
2016/2,0.336225,1.016175,0.522625,0.720525,0.383375,1.213525,0.386,1.2403,0.4328,1.29645,,
2016/3,0.37165,1.058725,0.51325,0.70925,0.401,1.23465,0.401525,1.258975,0.44625,1.312625,,
2016/4,0.3775,1.06572,0.50618,0.70076,0.43892,1.28018,0.43868,1.3035,0.48432,1.3583,,
2016/5,0.4248,1.12245,0.50675,0.701475,0.463675,1.309875,0.4612,1.33055,0.510225,1.389425,,
2016/6,0.453925,1.157425,0.5115,0.70715,0.4848,1.33525,0.479925,1.35305,0.532575,1.4162,,
2016/7,0.42272,1.12,0.51878,0.71586,0.44102,1.28268,0.4361,1.30046,0.49038,1.36556,,
2016/8,0.406525,1.10055,0.5149,0.7112,0.424825,1.263275,0.41995,1.281075,0.469725,1.3408,,
2016/9,0.4155,1.11134,0.5071,0.70188,0.43352,1.27372,0.4306,1.29384,0.4806,1.35384,,
2016/10,0.454925,1.1586,0.50445,0.698725,0.4612,1.306925,0.463575,1.3334,0.510575,1.389825,,
2016/11,0.443925,1.14545,0.509175,0.704375,0.4488,1.29205,0.4516,1.31905,0.50065,1.3779,,
2016/12,0.4853,1.19512,0.51434,0.71056,0.48622,1.33694,0.48884,1.36374,0.536,1.42032,,
2017/1,0.5087,1.2665,0.503925,0.714975,0.51255,1.383775,0.517275,1.412,0.568125,1.473025,,
2017/2,0.507975,1.265625,0.515925,0.7294,0.515575,1.387425,0.520325,1.41565,0.5722,1.47795,,
2017/3,0.488582,1.242356,0.523,0.737892,0.492608,1.35988,0.497676,1.388516,0.550438,1.451814,,
2017/4,0.4903,1.244425,0.528475,0.744475,0.506975,1.377025,0.5083,1.401225,0.56235,1.466075,,
2017/5,0.46155,1.209875,0.528675,0.7447,0.480375,1.3452,0.48245,1.37025,0.538375,1.437325,,
2017/6,0.436826,1.18024,0.528248,0.74418,0.458724,1.31914,0.460486,1.34388,0.516552,1.41114,,
