,depenses_electricite_prix_unitaire,depenses_gaz_prix_unitaire,ident_men
184,0.116800002754,0.0,10250
185,0.116800002754,0.0,10252
186,0.116800002754,0.0,10253
187,0.116800002754,0.111599996686,10254
188,0.116800002754,0.0,10255
189,0.116800002754,0.0,10256
190,0.116800002754,0.0,10258
191,0.116800002754,0.0,1026
192,0.116800002754,0.0,10260
193,0.116800002754,0.0,10262
194,0.116800002754,0.0,10263
195,0.116800002754,0.111599996686,10264
196,0.116800002754,0.0,10265
197,0.116800002754,0.111599996686,10267
198,0.116800002754,0.111599996686,10268
199,0.116800002754,0.0,10269
200,0.116800002754,0.0,10270
201,0.116800002754,0.0,10272
202,0.116800002754,0.0,10274
203,0.116800002754,0.0,10276
204,0.116800002754,0.0,10277
205,0.116800002754,0.111599996686,10278
206,0.116800002754,0.0,10279
207,0.116800002754,0.0,10284
208,0.116800002754,0.0,10285
209,0.116800002754,0.0,10286
210,0.116800002754,0.111599996686,10287
211,0.116800002754,0.0,10288
212,0.116800002754,0.0807000026107,10289
213,0.116800002754,0.0,1029
214,0.116800002754,0.0,10290
215,0.116800002754,0.0939999967813,10291
216,0.116800002754,0.111599996686,10292
217,0.116800002754,0.0,10296
218,0.116800002754,0.0,10298
219,0.116800002754,0.0,10299
220,0.116800002754,0.0,103
221,0.116800002754,0.0,1030
222,0.116800002754,0.111599996686,10302
223,0.116800002754,0.0,10303
224,0.116800002754,0.111599996686,10304
225,0.116800002754,0.0,10305
226,0.116800002754,0.0,10306
227,0.116800002754,0.111599996686,1031
228,0.116800002754,0.0,10310
229,0.116800002754,0.0,10311
230,0.116800002754,0.111599996686,10312
231,0.116800002754,0.111599996686,10314
232,0.116800002754,0.0,10315
233,0.116800002754,0.0,10316
234,0.116800002754,0.111599996686,10317
235,0.116800002754,0.0,10319
236,0.116800002754,0.0807000026107,1032
237,0.116800002754,0.0,10323
238,0.116800002754,0.0,10324
239,0.116800002754,0.0,10325
240,0.116800002754,0.0,10326
241,0.116800002754,0.0,10327
242,0.116800002754,0.111599996686,10328
243,0.116800002754,0.111599996686,10329
244,0.116800002754,0.111599996686,1033
245,0.116800002754,0.0,10333
246,0.116800002754,0.0,10334
247,0.116800002754,0.0,10335
248,0.116800002754,0.0,10336
249,0.116800002754,0.111599996686,10337
250,0.116800002754,0.0,10339
251,0.116800002754,0.0,10340
252,0.116800002754,0.0,10343
253,0.116800002754,0.0,10344
254,0.116800002754,0.111599996686,10347
255,0.116800002754,0.0,10349
256,0.116800002754,0.0,1035
257,0.116800002754,0.0,10351
258,0.116800002754,0.0,10353
259,0.116800002754,0.111599996686,10355
260,0.116800002754,0.0939999967813,10356
261,0.116800002754,0.0,10359
262,0.116800002754,0.0,10360
263,0.116800002754,0.0,10363
264,0.116800002754,0.0,10364
265,0.116800002754,0.0,10365
266,0.116800002754,0.0,10366
267,0.116800002754,0.0,10367
268,0.116800002754,0.0,10368
269,0.116800002754,0.0,1037
270,0.116800002754,0.0,10371
271,0.116800002754,0.0,10372
272,0.116800002754,0.0,10373
273,0.116800002754,0.0,10374
274,0.116800002754,0.111599996686,10375
275,0.116800002754,0.111599996686,10377
276,0.116800002754,0.0,10379
277,0.116800002754,0.0939999967813,1038
278,0.116800002754,0.0,10380
279,0.116800002754,0.0,10381
280,0.116800002754,0.0,10386
281,0.116800002754,0.0,10388
282,0.116800002754,0.0,10389
283,0.116800002754,0.0939999967813,1039
284,0.116800002754,0.111599996686,10390
285,0.116800002754,0.111599996686,10394
286,0.116800002754,0.0939999967813,10395
287,0.116800002754,0.0939999967813,10396
288,0.116800002754,0.0,10398
289,0.116800002754,0.111599996686,10401
290,0.116800002754,0.0,10402
291,0.116800002754,0.0,10404
292,0.116800002754,0.0,10405
293,0.116800002754,0.111599996686,10407
294,0.116800002754,0.0,10408
295,0.116800002754,0.0,10409
296,0.116800002754,0.0,1041
297,0.116800002754,0.0807000026107,10412
298,0.116800002754,0.111599996686,10413
299,0.116800002754,0.0,10414
300,0.116800002754,0.0,10415
301,0.116800002754,0.0,10416
302,0.116800002754,0.0939999967813,10418
303,0.116800002754,0.0,10419
304,0.116800002754,0.111599996686,10420
305,0.116800002754,0.0,10422
306,0.116800002754,0.0,10423
307,0.116800002754,0.0,10424
308,0.116800002754,0.0,10425
309,0.116800002754,0.0,10426
310,0.116800002754,0.111599996686,10428
311,0.116800002754,0.111599996686,10429
312,0.116800002754,0.0,1043
313,0.116800002754,0.0,10430
314,0.116800002754,0.0,10431
315,0.116800002754,0.111599996686,10434
316,0.116800002754,0.0,10435
317,0.116800002754,0.111599996686,10436
318,0.116800002754,0.0,10437
319,0.116800002754,0.0,10438
320,0.116800002754,0.111599996686,1044
321,0.116800002754,0.0,10441
322,0.116800002754,0.0807000026107,10442
323,0.116800002754,0.0,10443
324,0.116800002754,0.0,10444
325,0.116800002754,0.0,10445
326,0.116800002754,0.0807000026107,10446
327,0.116800002754,0.0,10448
328,0.116800002754,0.0,10449
329,0.116800002754,0.0,1045
330,0.116800002754,0.0807000026107,10450
331,0.116800002754,0.111599996686,10454
332,0.116800002754,0.0,10455
333,0.116800002754,0.0,10457
334,0.116800002754,0.0,10458
335,0.116800002754,0.0,10459
336,0.116800002754,0.0,1046
337,0.116800002754,0.0,10460
338,0.116800002754,0.0807000026107,10462
339,0.116800002754,0.0,10463
340,0.116800002754,0.0939999967813,10465
341,0.116800002754,0.0,10469
342,0.116800002754,0.0807000026107,10473
343,0.116800002754,0.0,10474
344,0.116800002754,0.0,10475
345,0.116800002754,0.0,10476
346,0.116800002754,0.0,10477
347,0.116800002754,0.0,10479
348,0.116800002754,0.0,1048
349,0.116800002754,0.0,10480
350,0.116800002754,0.0,10481
351,0.116800002754,0.0,10484
352,0.116800002754,0.0,10486
353,0.116800002754,0.0,10488
354,0.116800002754,0.111599996686,10489
355,0.116800002754,0.0,1049
356,0.116800002754,0.111599996686,10490
357,0.116800002754,0.0,10491
358,0.116800002754,0.0,10492
359,0.116800002754,0.111599996686,10493
360,0.116800002754,0.111599996686,10494
361,0.116800002754,0.0,10495
362,0.116800002754,0.0,10496
363,0.116800002754,0.0,10498
364,0.116800002754,0.0,10499
365,0.116800002754,0.0,105
366,0.116800002754,0.0,10500
367,0.116800002754,0.0,10501
368,0.116800002754,0.111599996686,10502
369,0.116800002754,0.0939999967813,10505
370,0.116800002754,0.0,1051
371,0.116800002754,0.0,10510
372,0.116800002754,0.111599996686,10512
373,0.116800002754,0.0,10513
374,0.116800002754,0.0,10516
375,0.116800002754,0.0,10517
376,0.116800002754,0.111599996686,10518
377,0.116800002754,0.111599996686,10520
378,0.116800002754,0.0,10521
379,0.116800002754,0.0939999967813,10522
380,0.116800002754,0.0,10524
381,0.116800002754,0.0,10525
382,0.116800002754,0.0,10527
383,0.116800002754,0.111599996686,10528
384,0.116800002754,0.111599996686,1053
385,0.116800002754,0.111599996686,10531
386,0.116800002754,0.111599996686,10532
387,0.116800002754,0.0,10533
388,0.116800002754,0.0,10534
389,0.116800002754,0.111599996686,10535
390,0.116800002754,0.0,10536
391,0.116800002754,0.111599996686,10537
392,0.116800002754,0.0,10538
393,0.116800002754,0.0,10539
394,0.116800002754,0.0807000026107,1054
395,0.116800002754,0.0,10540
396,0.116800002754,0.0,10541
397,0.116800002754,0.111599996686,10542
398,0.116800002754,0.0,10543
399,0.116800002754,0.0,10545
400,0.116800002754,0.0,10546
401,0.116800002754,0.0,10547
402,0.116800002754,0.0,10548
403,0.116800002754,0.0,10549
404,0.116800002754,0.0,1055
405,0.116800002754,0.0,10551
406,0.116800002754,0.0,10552
407,0.116800002754,0.0939999967813,10554
408,0.116800002754,0.0,10556
409,0.116800002754,0.0,10557
410,0.116800002754,0.111599996686,10558
411,0.116800002754,0.0,10559
412,0.116800002754,0.0939999967813,1056
413,0.116800002754,0.0,10560
414,0.116800002754,0.0,10561
415,0.116800002754,0.0,10562
416,0.116800002754,0.0,10568
417,0.116800002754,0.0,1057
418,0.116800002754,0.0,10571
419,0.116800002754,0.0,10572
420,0.116800002754,0.0,10573
421,0.116800002754,0.111599996686,10575
422,0.116800002754,0.0,10578
423,0.116800002754,0.0807000026107,10579
424,0.116800002754,0.0,1058
425,0.116800002754,0.0,10581
426,0.116800002754,0.0807000026107,10583
427,0.116800002754,0.111599996686,10584
428,0.116800002754,0.111599996686,10585
429,0.116800002754,0.111599996686,10586
430,0.116800002754,0.0,10587
431,0.116800002754,0.111599996686,10589
432,0.116800002754,0.0,10590
433,0.116800002754,0.111599996686,10591
434,0.116800002754,0.0939999967813,10596
435,0.116800002754,0.0,10598
436,0.116800002754,0.0,106
437,0.116800002754,0.0,10600
438,0.116800002754,0.0,10601
439,0.116800002754,0.0807000026107,10602
440,0.116800002754,0.0,10603
441,0.116800002754,0.0,10604
442,0.116800002754,0.0,10605
443,0.116800002754,0.0,10607
444,0.116800002754,0.0,10608
445,0.116800002754,0.0,10609
446,0.116800002754,0.0,10611
447,0.116800002754,0.0,10612
448,0.116800002754,0.0,10613
449,0.116800002754,0.0,10614
450,0.116800002754,0.111599996686,10619
451,0.116800002754,0.0,10621
452,0.116800002754,0.0,10623
453,0.116800002754,0.0,10624
454,0.116800002754,0.0,10626
455,0.116800002754,0.0,10627
456,0.116800002754,0.0,10628
457,0.116800002754,0.0,1063
458,0.116800002754,0.0,10631
459,0.116800002754,0.0,10632
460,0.116800002754,0.111599996686,10633
461,0.116800002754,0.0,10634
462,0.116800002754,0.0,10636
463,0.116800002754,0.111599996686,10637
464,0.116800002754,0.0,10641
465,0.116800002754,0.0,10642
466,0.116800002754,0.0,10643
467,0.116800002754,0.0,10644
468,0.116800002754,0.111599996686,10645
469,0.116800002754,0.0,10647
470,0.116800002754,0.0,10649
471,0.116800002754,0.0,1065
472,0.116800002754,0.111599996686,10650
473,0.116800002754,0.0,10651
474,0.116800002754,0.111599996686,10652
475,0.116800002754,0.0,10653
476,0.116800002754,0.0,10658
477,0.116800002754,0.0,10659
478,0.116800002754,0.0,1066
479,0.116800002754,0.111599996686,10660
480,0.116800002754,0.0,10661
481,0.116800002754,0.0,10662
482,0.116800002754,0.0,10663
483,0.116800002754,0.0,10664
484,0.116800002754,0.111599996686,10665
485,0.116800002754,0.0,10666
486,0.116800002754,0.0807000026107,10667
487,0.116800002754,0.0,10668
488,0.116800002754,0.0939999967813,10669
489,0.116800002754,0.0,1067
490,0.116800002754,0.0,10673
491,0.116800002754,0.111599996686,10677
492,0.116800002754,0.0,10678
493,0.116800002754,0.0,10679
494,0.116800002754,0.0,1068
495,0.116800002754,0.111599996686,10680
496,0.116800002754,0.0939999967813,10682
497,0.116800002754,0.111599996686,10683
498,0.116800002754,0.111599996686,10684
499,0.116800002754,0.0,10685
500,0.116800002754,0.0,10687
501,0.116800002754,0.111599996686,10688
502,0.116800002754,0.0,10693
503,0.116800002754,0.0,10694
504,0.116800002754,0.0,10695
505,0.116800002754,0.0939999967813,10697
506,0.116800002754,0.0,10699
507,0.116800002754,0.0807000026107,10700
508,0.116800002754,0.111599996686,10701
509,0.116800002754,0.0,10706
510,0.116800002754,0.0,10707
511,0.116800002754,0.0939999967813,10708
512,0.116800002754,0.0,10709
513,0.116099998355,0.0,1071
514,0.116800002754,0.0,10710
515,0.116800002754,0.0,10712
516,0.116800002754,0.0,10714
517,0.116800002754,0.0,10715
518,0.116800002754,0.111599996686,10716
519,0.116800002754,0.0807000026107,10718
520,0.116800002754,0.0,10721
521,0.116800002754,0.111599996686,10722
522,0.116800002754,0.111599996686,10723
523,0.116800002754,0.0807000026107,10724
524,0.116800002754,0.0,10725
525,0.116099998355,0.0,10727
526,0.116800002754,0.0807000026107,10728
527,0.116800002754,0.111599996686,10729
528,0.116800002754,0.0,1073
529,0.116800002754,0.0,10731
530,0.116800002754,0.111599996686,10732
531,0.116800002754,0.0,10733
532,0.116800002754,0.0,10734
533,0.116800002754,0.0,10735
534,0.116800002754,0.0,10736
535,0.116800002754,0.0,10737
536,0.116800002754,0.111599996686,10738
537,0.116800002754,0.0,1074
538,0.116800002754,0.111599996686,10741
539,0.116800002754,0.0,10743
540,0.116800002754,0.0,10745
541,0.116800002754,0.0,10749
542,0.116800002754,0.0,1075
543,0.116800002754,0.0,10750
544,0.116800002754,0.0,10751
545,0.116800002754,0.0,10752
546,0.116099998355,0.0,10753
547,0.116800002754,0.0,10754
548,0.116800002754,0.111599996686,10756
549,0.116800002754,0.111599996686,10757
550,0.116800002754,0.0,10758
551,0.116800002754,0.111599996686,10759
552,0.116800002754,0.0,1076
553,0.116099998355,0.0,10760
554,0.116800002754,0.111599996686,10762
555,0.116800002754,0.0,10763
556,0.116800002754,0.0,10764
557,0.116800002754,0.0,10765
558,0.116800002754,0.0,10766
559,0.116800002754,0.0807000026107,10768
560,0.116800002754,0.0,1077
561,0.116800002754,0.0,10770
562,0.116800002754,0.0,10771
563,0.116800002754,0.0,10772
564,0.116800002754,0.0,10773
565,0.116800002754,0.0,10774
566,0.116800002754,0.111599996686,10776
567,0.116800002754,0.0,10778
568,0.116800002754,0.0,10779
569,0.116800002754,0.111599996686,1078
570,0.116800002754,0.0,10780
571,0.116800002754,0.0,10781
572,0.116800002754,0.0,10783
573,0.116800002754,0.0807000026107,10785
574,0.116800002754,0.111599996686,10786
575,0.116800002754,0.0,10787
576,0.116800002754,0.0,10789
577,0.116800002754,0.0,10792
578,0.116099998355,0.0,10793
579,0.116800002754,0.111599996686,10794
580,0.116800002754,0.0,10795
581,0.116800002754,0.111599996686,10796
582,0.116800002754,0.0,10799
583,0.116800002754,0.0,10801
584,0.116800002754,0.0939999967813,10802
585,0.116800002754,0.111599996686,10806
586,0.116800002754,0.0,10807
587,0.116800002754,0.0807000026107,10808
588,0.116800002754,0.0,10809
589,0.116800002754,0.0,10811
590,0.116800002754,0.0,10813
591,0.116800002754,0.0,10814
592,0.116800002754,0.0,10815
593,0.116800002754,0.0,10816
594,0.116800002754,0.111599996686,10817
595,0.116800002754,0.0,1082
596,0.116800002754,0.0,10820
597,0.116800002754,0.0,10821
598,0.116800002754,0.0,10824
599,0.116800002754,0.0,10825
600,0.116800002754,0.111599996686,10826
601,0.116800002754,0.0,10827
602,0.116800002754,0.0,10828
603,0.116800002754,0.0807000026107,10829
604,0.116800002754,0.0,10831
605,0.116800002754,0.111599996686,10832
606,0.116800002754,0.111599996686,10833
607,0.116800002754,0.111599996686,10834
608,0.116800002754,0.0,10835
609,0.116800002754,0.0,10836
610,0.116800002754,0.0,10838
611,0.116800002754,0.0,10839
612,0.116800002754,0.0939999967813,1084
613,0.116800002754,0.0,10840
614,0.116800002754,0.0,10846
615,0.116800002754,0.0,10847
616,0.116800002754,0.0,10848
617,0.116800002754,0.0,1085
618,0.116800002754,0.0,10850
619,0.116800002754,0.0,10851
620,0.116800002754,0.0,10854
621,0.116800002754,0.0,10856
622,0.116800002754,0.0,10857
623,0.116800002754,0.0,10858
624,0.116800002754,0.0,1086
625,0.116800002754,0.0,10861
626,0.116800002754,0.0,10862
627,0.116800002754,0.0,10863
628,0.116800002754,0.111599996686,10867
629,0.116800002754,0.0,10868
630,0.116800002754,0.0,10869
631,0.116800002754,0.111599996686,1087
632,0.116800002754,0.0,10871
633,0.116800002754,0.0,10873
634,0.116800002754,0.0807000026107,10874
635,0.116800002754,0.111599996686,10875
636,0.116800002754,0.0,10876
637,0.116800002754,0.111599996686,10878
638,0.116800002754,0.0,10879
639,0.116800002754,0.0807000026107,1088
640,0.116800002754,0.111599996686,10880
641,0.116800002754,0.0,10881
642,0.116800002754,0.0,10883
643,0.116800002754,0.0,10884
644,0.116800002754,0.0,10886
645,0.116099998355,0.0,10887
646,0.116800002754,0.0,10888
647,0.116800002754,0.0,10889
648,0.116800002754,0.0,1089
649,0.116800002754,0.111599996686,10890
650,0.116800002754,0.0,10892
651,0.116800002754,0.0,10894
652,0.116800002754,0.111599996686,10896
653,0.116800002754,0.0,109
654,0.116800002754,0.0,1090
655,0.116800002754,0.0,10901
656,0.116800002754,0.0,10902
657,0.116800002754,0.111599996686,10903
658,0.116800002754,0.111599996686,10904
659,0.116800002754,0.111599996686,10905
660,0.116800002754,0.111599996686,10906
661,0.116800002754,0.0,10908
662,0.116800002754,0.111599996686,10909
663,0.116800002754,0.0,1091
664,0.116800002754,0.0,10910
665,0.116800002754,0.0,10913
666,0.116800002754,0.0,10916
667,0.116800002754,0.0,10917
668,0.116800002754,0.0,10918
669,0.116800002754,0.0,1092
670,0.116800002754,0.111599996686,10920
671,0.116800002754,0.0,10922
672,0.116800002754,0.0,10923
673,0.116099998355,0.0,1093
674,0.116800002754,0.0,10933
675,0.116800002754,0.0,10934
676,0.116800002754,0.0,10935
677,0.116800002754,0.0,10936
678,0.116800002754,0.0,10939
679,0.116800002754,0.0,1094
680,0.116800002754,0.0,10940
681,0.116800002754,0.0,10941
682,0.116800002754,0.0,10942
683,0.116800002754,0.0,10943
684,0.116800002754,0.0,10944
685,0.116800002754,0.0,10945
686,0.116800002754,0.0807000026107,10946
687,0.116800002754,0.0,10947
688,0.116800002754,0.0,10948
689,0.116099998355,0.0,1095
690,0.116800002754,0.111599996686,10950
691,0.116800002754,0.111599996686,10951
692,0.116800002754,0.0,10952
693,0.116800002754,0.0,10953
694,0.116800002754,0.0939999967813,10955
695,0.116800002754,0.0,10956
696,0.116800002754,0.0,10957
697,0.116800002754,0.111599996686,10958
698,0.116800002754,0.0,1096
699,0.116800002754,0.0,10961
700,0.116800002754,0.0,10962
701,0.116800002754,0.0,10964
702,0.116800002754,0.0,10965
703,0.116800002754,0.111599996686,10966
704,0.116800002754,0.0,10967
705,0.116800002754,0.0,1097
706,0.116800002754,0.0,10970
707,0.116800002754,0.0,10971
708,0.116800002754,0.0,10972
709,0.116800002754,0.111599996686,10974
710,0.116800002754,0.0,10977
711,0.116800002754,0.0,10978
712,0.116099998355,0.0,10979
713,0.116800002754,0.0,10982
714,0.116800002754,0.0,10983
715,0.116800002754,0.111599996686,10984
716,0.116800002754,0.0,10985
717,0.116800002754,0.0807000026107,10987
718,0.116800002754,0.0939999967813,10988
719,0.116800002754,0.0,10991
720,0.116800002754,0.0,10993
721,0.116800002754,0.0,10994
722,0.116800002754,0.0807000026107,10996
723,0.116800002754,0.0807000026107,10998
724,0.116800002754,0.111599996686,110
725,0.116800002754,0.0,1100
726,0.116800002754,0.0,11000
727,0.116800002754,0.111599996686,11001
728,0.116800002754,0.0,11002
729,0.116800002754,0.0939999967813,11003
730,0.116800002754,0.0,11005
731,0.116800002754,0.0,11008
732,0.116800002754,0.111599996686,11009
733,0.116800002754,0.0,1101
734,0.116800002754,0.0,11010
735,0.116800002754,0.0,11014
736,0.116800002754,0.111599996686,11015
737,0.116800002754,0.0,11016
738,0.116800002754,0.0,11018
739,0.116800002754,0.0939999967813,11019
740,0.116800002754,0.111599996686,1102
741,0.116800002754,0.111599996686,11025
742,0.116800002754,0.111599996686,11027
743,0.116800002754,0.111599996686,11029
744,0.116800002754,0.0,1103
745,0.116800002754,0.111599996686,11031
746,0.116800002754,0.0,11033
747,0.116800002754,0.111599996686,11034
748,0.116800002754,0.111599996686,11035
749,0.116800002754,0.0,11036
750,0.116099998355,0.0,11037
751,0.116800002754,0.0,11039
752,0.116800002754,0.0807000026107,1104
753,0.116800002754,0.0,11041
754,0.116800002754,0.111599996686,11043
755,0.116099998355,0.0,11044
756,0.116099998355,0.0,11045
757,0.116800002754,0.0,11046
758,0.116800002754,0.0,11047
759,0.116800002754,0.0,11048
760,0.116800002754,0.0939999967813,11049
761,0.116800002754,0.0,1105
762,0.116800002754,0.0,11050
763,0.116800002754,0.0939999967813,11051
764,0.116800002754,0.0,11053
765,0.116800002754,0.0,11054
766,0.116800002754,0.0,11055
767,0.116800002754,0.111599996686,11056
768,0.116800002754,0.0,11057
769,0.116800002754,0.0,11058
770,0.116800002754,0.0,1106
771,0.116800002754,0.0,11060
772,0.116800002754,0.111599996686,11061
773,0.116800002754,0.0,11062
774,0.116800002754,0.0,11065
775,0.116800002754,0.111599996686,11066
776,0.116800002754,0.0,11067
777,0.116800002754,0.0,11068
778,0.116800002754,0.0,11069
779,0.116800002754,0.0,1107
780,0.116800002754,0.0,11070
781,0.116800002754,0.0,11073
782,0.116800002754,0.111599996686,11074
783,0.116800002754,0.111599996686,11075
784,0.116800002754,0.0,11076
785,0.116099998355,0.0,11077
786,0.116800002754,0.111599996686,11079
787,0.116800002754,0.0,1108
788,0.116800002754,0.0,11080
789,0.116800002754,0.0,11081
790,0.116800002754,0.0807000026107,11082
791,0.116800002754,0.0,11087
792,0.116800002754,0.0,11088
793,0.116800002754,0.0939999967813,1109
794,0.116800002754,0.0,11090
795,0.116800002754,0.0,11093
796,0.116800002754,0.0,11094
797,0.116800002754,0.0,11095
798,0.116800002754,0.0939999967813,11096
799,0.116800002754,0.0,11098
800,0.116800002754,0.0,11099
801,0.116800002754,0.0,111
802,0.116800002754,0.0,11101
803,0.116800002754,0.0939999967813,11102
804,0.116800002754,0.0,11103
805,0.116800002754,0.0,11106
806,0.116800002754,0.0,11107
807,0.116800002754,0.111599996686,11108
808,0.116800002754,0.0,1111
809,0.116800002754,0.0,11112
810,0.116099998355,0.0,11114
811,0.116800002754,0.0,11116
812,0.116800002754,0.0,11117
813,0.116800002754,0.0,1112
814,0.116800002754,0.111599996686,11120
815,0.116800002754,0.0,11121
