,depenses_electricite_prix_unitaire,depenses_gaz_prix_unitaire,identifiant_menage
368,0.102799996734,0.0,200000368
369,0.102799996734,0.0,200000369
370,0.102799996734,0.0,200000370
371,0.102799996734,0.0,200000371
372,0.125100001693,0.0,200000372
373,0.102799996734,0.0,200000373
374,0.102799996734,0.0,200000374
375,0.102799996734,0.0,200000375
376,0.102799996734,0.0410000011325,200000376
377,0.102799996734,0.0,200000377
378,0.102799996734,0.0,200000378
379,0.102799996734,0.0,200000379
380,0.102799996734,0.0,200000380
381,0.102799996734,0.0,200000381
382,0.102799996734,0.0,200000382
383,0.102799996734,0.0,200000383
384,0.102799996734,0.0,200000384
385,0.125100001693,0.0,200000385
386,0.102799996734,0.0,200000386
387,0.102799996734,0.0,200000387
388,0.102799996734,0.0,200000388
389,0.102799996734,0.0,200000389
390,0.102799996734,0.0,200000390
391,0.102799996734,0.0,200000391
392,0.102799996734,0.0,200000392
393,0.102799996734,0.0,200000393
394,0.102799996734,0.0,200000394
395,0.102799996734,0.0,200000395
396,0.102799996734,0.0,200000396
397,0.102799996734,0.0515000000596,200000397
398,0.102799996734,0.0410000011325,200000398
399,0.102799996734,0.0,200000399
400,0.102799996734,0.0,200000400
401,0.102799996734,0.0,200000401
402,0.102799996734,0.0271000005305,200000402
403,0.102799996734,0.0,200000403
404,0.102799996734,0.0,200000404
405,0.102799996734,0.0,200000405
406,0.102799996734,0.0,200000406
407,0.102799996734,0.0,200000407
408,0.102799996734,0.0,200000408
409,0.102799996734,0.0,200000409
410,0.102799996734,0.0,200000410
411,0.102799996734,0.0,200000411
412,0.102799996734,0.0,200000412
413,0.102799996734,0.0,200000413
414,0.102799996734,0.0,200000414
415,0.102799996734,0.0,200000415
416,0.102799996734,0.0,200000416
417,0.102799996734,0.0,200000417
418,0.102799996734,0.0,200000418
419,0.102799996734,0.0,200000419
420,0.102799996734,0.0,200000420
421,0.102799996734,0.0,200000421
422,0.102799996734,0.0,200000422
423,0.102799996734,0.0,200000423
424,0.102799996734,0.0,200000424
425,0.102799996734,0.0,200000425
426,0.102799996734,0.0,200000426
427,0.102799996734,0.0,200000427
428,0.102799996734,0.0,200000428
429,0.102799996734,0.0,200000429
430,0.102799996734,0.0,200000430
431,0.102799996734,0.0,200000431
432,0.102799996734,0.0,200000432
433,0.102799996734,0.0,200000433
434,0.102799996734,0.0,200000434
435,0.102799996734,0.0,200000435
436,0.102799996734,0.0515000000596,200000436
437,0.102799996734,0.0,200000437
438,0.125100001693,0.0,200000438
439,0.102799996734,0.0,200000439
440,0.102799996734,0.0,200000440
441,0.102799996734,0.0,200000441
442,0.102799996734,0.0,200000442
443,0.102799996734,0.0,200000443
444,0.102799996734,0.0,200000444
445,0.102799996734,0.0,200000445
446,0.102799996734,0.0,200000446
447,0.102799996734,0.0,200000447
448,0.102799996734,0.0,200000448
449,0.102799996734,0.0,200000449
450,0.102799996734,0.0,200000450
451,0.102799996734,0.0,200000451
452,0.102799996734,0.0,200000452
453,0.102799996734,0.0,200000453
454,0.102799996734,0.0,200000454
455,0.102799996734,0.0,200000455
456,0.102799996734,0.0,200000456
457,0.102799996734,0.0,200000457
458,0.102799996734,0.0,200000458
459,0.102799996734,0.0,200000459
460,0.102799996734,0.0,200000460
461,0.102799996734,0.0410000011325,200000461
462,0.102799996734,0.0410000011325,200000462
463,0.102799996734,0.0515000000596,200000463
464,0.102799996734,0.025399999693,200000464
465,0.102799996734,0.0271000005305,200000465
466,0.102799996734,0.0271000005305,200000466
467,0.102799996734,0.0,200000467
468,0.102799996734,0.0,200000468
469,0.102799996734,0.0410000011325,200000469
470,0.102799996734,0.0410000011325,200000470
471,0.102799996734,0.0,200000471
472,0.102799996734,0.0,200000472
473,0.102799996734,0.0,200000473
474,0.125100001693,0.0,200000474
475,0.102799996734,0.0,200000475
476,0.102799996734,0.0,200000476
477,0.102799996734,0.0,200000477
478,0.102799996734,0.0,200000478
479,0.102799996734,0.0,200000479
480,0.102799996734,0.0,200000480
481,0.102799996734,0.0,200000481
482,0.102799996734,0.0271000005305,200000482
483,0.125100001693,0.0,200000483
484,0.102799996734,0.0410000011325,200000484
485,0.102799996734,0.0515000000596,200000485
486,0.102799996734,0.0,200000486
487,0.102799996734,0.0,200000487
488,0.102799996734,0.0,200000488
489,0.102799996734,0.0515000000596,200000489
490,0.125100001693,0.0,200000490
491,0.102799996734,0.0410000011325,200000491
492,0.102799996734,0.0515000000596,200000492
493,0.102799996734,0.0515000000596,200000493
494,0.102799996734,0.0410000011325,200000494
495,0.102799996734,0.0,200000495
496,0.102799996734,0.0,200000496
497,0.102799996734,0.0,200000497
498,0.102799996734,0.0,200000498
499,0.102799996734,0.0,200000499
500,0.102799996734,0.0,200000500
501,0.102799996734,0.0,200000501
502,0.102799996734,0.0,200000502
503,0.102799996734,0.0,200000503
504,0.102799996734,0.0,200000504
505,0.102799996734,0.0,200000505
506,0.102799996734,0.0,200000506
507,0.102799996734,0.0,200000507
508,0.102799996734,0.0,200000508
509,0.102799996734,0.0,200000509
510,0.102799996734,0.0,200000510
511,0.102799996734,0.0,200000511
512,0.102799996734,0.0,200000512
513,0.102799996734,0.0,200000513
514,0.102799996734,0.0,200000514
515,0.102799996734,0.0,200000515
516,0.102799996734,0.0,200000516
517,0.102799996734,0.0,200000517
518,0.102799996734,0.0271000005305,200000518
519,0.102799996734,0.0,200000519
520,0.102799996734,0.0,200000520
521,0.102799996734,0.0271000005305,200000521
522,0.102799996734,0.0,200000522
523,0.102799996734,0.0,200000523
524,0.102799996734,0.0,200000524
525,0.125100001693,0.0,200000525
526,0.102799996734,0.0,200000526
527,0.102799996734,0.0,200000527
528,0.102799996734,0.0,200000528
529,0.102799996734,0.0,200000529
530,0.102799996734,0.0515000000596,200000530
531,0.102799996734,0.0,200000531
532,0.102799996734,0.0,200000532
533,0.102799996734,0.0,200000533
534,0.102799996734,0.0410000011325,200000534
535,0.102799996734,0.0410000011325,200000535
536,0.102799996734,0.0,200000536
537,0.102799996734,0.0,200000537
538,0.102799996734,0.0,200000538
539,0.102799996734,0.0,200000539
540,0.102799996734,0.0,200000540
541,0.102799996734,0.0,200000541
542,0.102799996734,0.0,200000542
543,0.102799996734,0.0,200000543
544,0.102799996734,0.025399999693,200000544
545,0.102799996734,0.0,200000545
546,0.102799996734,0.0,200000546
547,0.102799996734,0.0,200000547
548,0.125100001693,0.0,200000548
549,0.102799996734,0.0410000011325,200000549
550,0.102799996734,0.0,200000550
551,0.102799996734,0.0515000000596,200000551
552,0.102799996734,0.0,200000552
553,0.102799996734,0.0,200000553
554,0.102799996734,0.0,200000554
555,0.102799996734,0.0,200000555
556,0.102799996734,0.0,200000556
557,0.102799996734,0.0,200000557
558,0.102799996734,0.0,200000558
559,0.102799996734,0.0,200000559
560,0.102799996734,0.0,200000560
561,0.102799996734,0.0,200000561
562,0.102799996734,0.0,200000562
563,0.125100001693,0.0,200000563
564,0.102799996734,0.0,200000564
565,0.102799996734,0.0,200000565
566,0.102799996734,0.0,200000566
567,0.102799996734,0.0,200000567
568,0.102799996734,0.0,200000568
569,0.102799996734,0.0,200000569
570,0.102799996734,0.0,200000570
571,0.102799996734,0.0,200000571
572,0.125100001693,0.0,200000572
573,0.102799996734,0.0,200000573
574,0.102799996734,0.0,200000574
575,0.102799996734,0.0,200000575
576,0.102799996734,0.0,200000576
577,0.102799996734,0.0,200000577
578,0.102799996734,0.0515000000596,200000578
579,0.125100001693,0.0,200000579
580,0.102799996734,0.0,200000580
581,0.102799996734,0.0,200000581
582,0.102799996734,0.0,200000582
583,0.102799996734,0.0,200000583
584,0.102799996734,0.0,200000584
585,0.102799996734,0.0271000005305,200000585
586,0.102799996734,0.0,200000586
587,0.102799996734,0.0,200000587
588,0.102799996734,0.0,200000588
589,0.102799996734,0.0,200000589
590,0.102799996734,0.0,200000590
591,0.102799996734,0.0,200000591
592,0.102799996734,0.0,200000592
593,0.125100001693,0.0,200000593
594,0.102799996734,0.0,200000594
595,0.102799996734,0.0,200000595
596,0.102799996734,0.0,200000596
597,0.102799996734,0.0,200000597
598,0.102799996734,0.0,200000598
599,0.102799996734,0.0,200000599
600,0.102799996734,0.0,200000600
601,0.102799996734,0.0,200000601
