;brde_m2_logement_rev_disponible;tee_10_3_rev_disponible_logement;brde_m2_transport_rev_disponible;tee_10_3_rev_disponible_transport;froid_4_criteres_3_deciles
0;0.058823654837079041;0.043873087438738849;0.049539529062970843;0.035160241453764125;0.05198322297988351
1;0.076704519258463583;0.057454553475682991;0.044257283838027524;0.017540551247088823;0.058997266419338397
2;0.088990499608587029;0.1108420900072367;0.047305511134072255;0.02733876644772517;0.028952235786385137
