;brde_m2_logement_rev_disponible;tee_10_3_rev_disponible_logement;brde_m2_transport_rev_disponible;tee_10_3_rev_disponible_transport;froid_4_criteres_3_deciles
0;0.06154288619146539;0.078359958763525875;0.0542638475490652;0.031564893188230553;0.033821789187569118
1;0.079150145930310334;0.061393719565329102;0.054102949763157306;0.028155736185404887;0.04585882497317402
2;0.065006293781132693;0.050311367102880721;0.045854664145756764;0.021870346787434786;0.054606313561857328
3;0.079596972577652622;0.065723359299370093;0.049871884972472455;0.034249526938458903;0.077514772855422187
4;0.065550883619529751;0.03118253895708378;0.028054610394991214;0.014810782319579219;0.037531725644401125
