;brde_m2_logement_rev_disponible;tee_10_3_rev_disponible_logement;brde_m2_transport_rev_disponible;tee_10_3_rev_disponible_transport;froid_4_criteres_3_deciles
1;0.11170308665261548;0.058314249889911643;0.0875961465129238;0.07795541589439231;0.09101728657541483
2;0.066342907661782594;0.035391759321578807;0.049509444941587336;0.017673317405803145;0.049079302846525931
3;0.069939574669617838;0.038239246659201587;0.057650202401326088;0.031132416557541513;0.045358215611383479
4;0.05719517534657205;0.054676198898982037;0.057850354667766682;0.026296839383284257;0.041056188653640142
5;0.060638988402394962;0.065701571813435;0.033683938934981034;0.017675481510273559;0.044002494911567547
6;0.067628387189908198;0.099262647933748838;0.0087941658436899335;0.0058752456242511918;0.049637808785444236
